Sociedad,Cliente,Asignación,Nº documento,Clase de documento,Fecha de documento,Fe.contabilización,Símbolo vencimiento neto,Importe en moneda local,Referencia,Doc.compensación,Cuenta de mayor,Texto
X013,3065767771,0004X00002662,1400019704,DZ,2/14/2024,2/14/2024,,"-12464,10",0004X00002662,1400019704,1030000,
X013,3068522850,0004X00002668,1400019710,DZ,2/14/2024,2/14/2024,,"-111451,47",0004X00002668,1400019710,1030000,
X013,3068715616,0004X00002653,1400019695,DZ,2/14/2024,2/14/2024,,"-378210,56",0004X00002653,1400019695,1030000,
X013,3068833954,0004X00002597,1400019639,DZ,2/14/2024,2/14/2024,,"-343714,86",0004X00002597,1400019639,1030000,
X013,3070965249,0004X00002599,1400019641,DZ,2/14/2024,2/14/2024,,"-26382,84",0004X00002599,1400019641,1030000,
X013,3071185432,0004X00002530,1400019572,DZ,2/14/2024,2/14/2024,,"-2609508,90",0004X00002530,1400019572,1030000,
X013,3071429214,,1400019569,DZ,2/14/2024,2/14/2024,,"-7707425,07",0004X00002527,1400019569,1030000,
X013,3071522673,0004X00002547,1400019588,DZ,2/14/2024,2/14/2024,,"-172581,33",0004X00002547,1400019588,1030000,
X013,3071522673,202402141546203263,1800074255,XR,2/14/2024,2/14/2024,,"18404,91",0020A00013469,1400019677,1030000,
X013,3071522673,202402141548373264,1800074256,XR,2/14/2024,2/14/2024,,"91819,73",0020A00013470,1400019816,1030000,cancelan 26.03
X013,3071522673,202402141551403265,1800074257,XR,2/14/2024,2/14/2024,,"12108,10",0020A00013471,1400019730,1030000,
X013,3071522673,202402141553523266,1800074258,XR,2/14/2024,2/14/2024,,"36929,69",0020A00013472,1400019675,1030000,CANCELAN 17.02.24
X013,3071522673,202402141556203267,1800074259,XR,2/14/2024,2/14/2024,,"71740,47",0020A00013473,1400019675,1030000,CANCELAN 17.02.24
X013,3071522673,202402141558453268,1800074260,XR,2/14/2024,2/14/2024,,"16386,90",0020A00013474,1400019677,1030000,
X013,3071544581,202402141321503254,1600012257,XG,2/14/2024,2/14/2024,,"-121204,69",0020B00003725,1400019916,1030000,
X013,3071587446,202402141613323269,1800074261,XR,2/14/2024,2/14/2024,,"39856,90",0020A00013475,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141615363270,1800074262,XR,2/14/2024,2/14/2024,,"11985,79",0020A00013476,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141618393271,1800074263,XR,2/14/2024,2/14/2024,,"11985,79",0020A00013477,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141621113272,1800074264,XR,2/14/2024,2/14/2024,,"34921,01",0020A00013478,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141623383274,1800074265,XR,2/14/2024,2/14/2024,,"71873,82",0020A00013479,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141625403275,1800074266,XR,2/14/2024,2/14/2024,,"140633,29",0020A00013480,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141628123276,1800074267,XR,2/14/2024,2/14/2024,,"80904,10",0020A00013481,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141630293277,1800074268,XR,2/14/2024,2/14/2024,,"140233,77",0020A00013482,1400019738,1030000,cancelan 14.03.24
X013,3071587446,202402141633553278,1800074269,XR,2/14/2024,2/14/2024,,"6233,21",0020A00013483,1400019738,1030000,cancelan 14.03.24
X013,3370736658,0004X00002608,1400019650,DZ,2/14/2024,2/14/2024,,"-18419,96",0004X00002608,1400019650,1030000,
X013,3371021054,202402141542273262,1600012259,XG,2/14/2024,2/14/2024,,"-4002,45",0020A00003100,1400019803,1030000,CPTO:DEBITO PARCIAL S/FA 20-13332 AMBULATORIO
X013,3371021054,202402141623283273,1600012260,XG,2/14/2024,2/14/2024,,"-5644,75",0020A00003101,1400019680,1030000,CPTO:DEBITO PARCIAL S/FA 20-13183 AMBULATORIO
X013,300004,,100054421,SA,2/9/2024,2/9/2024,,"-902555,58",,100056479,1030026,MASTER 09.02.2024
X013,300004,,100054422,SA,2/9/2024,2/9/2024,,"-10519,81",,100056479,1030026,MASTER 09.02.2024
X013,300004,,100054423,SA,2/9/2024,2/9/2024,,"-10684,17",,100056479,1030026,MASTER 09.02.2024
X013,300004,,100054424,SA,2/9/2024,2/9/2024,,"-29548,11",,100056479,1030026,MASTER 09.02.2024
X013,300004,,100054425,SA,2/9/2024,2/9/2024,,"-3599,77",,100056479,1030026,MASTER 09.02.2024
X013,300004,,100054426,SA,2/9/2024,2/9/2024,,"-20530,46",,100056479,1030026,MASTER 09.02.2024
X013,300004,,100054427,SA,2/9/2024,2/9/2024,,"-609,04",,100056479,1030026,MASTER 09.02.2024
X013,500000,202403111624103961,1700004598,XD,2/9/2024,2/9/2024,,"67575,85",0048B00000003,,1030000,
X013,2005332039,0004X00002595,1400019637,DZ,2/9/2024,2/9/2024,,"-22376,16",0004X00002595,1400019637,1030000,
X013,2022192148,202402090758133205,1700004563,XD,2/9/2024,2/9/2024,,"276947,42",0049A00000670,1400019814,1030000,
X013,3050005352,0004X00002614,1400019656,DZ,2/9/2024,2/9/2024,,"-50872,73",0004X00002614,1400019656,1030000,
X013,3054666243,202402091133313230,1600012248,XG,2/9/2024,2/9/2024,,"-16055,00",0020B00003721,1400020205,1030000,CPTO:DEBITO PARCIAL S/FB 20-23374 - INTERNACION
X013,3054666243,202402091134013231,1600012249,XG,2/9/2024,2/9/2024,,"-19629,07",0020B00003722,1400020024,1030000,cancelan 22.05.24
X013,3054666243,202402091134213232,1600012250,XG,2/9/2024,2/9/2024,,"-4420,00",0020B00003723,1400020010,1030000,cancelan 22.05.24
X013,3054666243,202402091530523242,1600012252,XG,2/9/2024,2/9/2024,,"-7936,50",0020B00003724,1400019987,1030000,
X013,3060495864,,100054845,SA,2/9/2024,2/9/2024,,"594,98",,1400020160,1030000,NC FC 49-695 - COMPENSAR CON ORIGINAL
X013,3060495864,,100054845,SA,2/9/2024,2/9/2024,,"-594,98",,1400019708,1030000,NC FC 49-695 - COMPENSAR CON ORIGINAL
X013,3060495864,0004X00002666,1400019708,DZ,2/9/2024,2/9/2024,,"-7933,00",0004X00002666,1400019708,1030000,
X013,3064261755,202402090828323206,1800074217,XR,2/9/2024,2/9/2024,,"31620,53",0020A00013447,1400019629,1030000,
X013,3064261755,202402090831513207,1800074218,XR,2/9/2024,2/9/2024,,"22311,16",0020A00013448,1400019629,1030000,
X013,3065786442,202402090928503213,1800074224,XR,2/9/2024,2/9/2024,,"2470,00",0020A00013454,1400019795,1030000,
X013,3067578977,202402090849063209,1800074220,XR,2/9/2024,2/9/2024,,"37050,00",0020A00013450,1400019644,1030000,
X013,3068273765,202402091100043220,1600012242,XG,2/9/2024,2/9/2024,,"-1252,85",0020A00003093,,1030000,
X013,3068273765,202402091101213221,1600012243,XG,2/9/2024,2/9/2024,,"-10226,67",0020A00003092,,1030000,
X013,3068273765,202402091456583241,1600012251,XG,2/9/2024,2/9/2024,,"-240,86",0020A00003097,,1030000,
X013,3071032528,0004X00002588,1400019630,DZ,2/9/2024,2/9/2024,,"-3791,76",0004X00002588,1400019630,1030000,
X013,3071032528,202402090914573211,1800074222,XR,2/9/2024,2/9/2024,,"3791,76",0020A00013452,1400019750,1030000,cancelan 08.03.24
X013,3071032528,202402090918113212,1800074223,XR,2/9/2024,2/9/2024,,"3791,76",0020A00013453,1400019750,1030000,cancelan 08.03.24
X013,3071055604,202402090854323210,1800074221,XR,2/9/2024,2/9/2024,,"37050,00",0020A00013451,1400019757,1030000,cancelan 18.03.24
X013,3071185432,202402090953253214,1800074225,XR,2/9/2024,2/9/2024,,"442975,80",0020A00013455,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091047023217,1800074227,XR,2/9/2024,2/9/2024,,"179313,99",0020A00013456,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091048483218,1800074228,XR,2/9/2024,2/9/2024,,"3021,05",0020A00013457,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091053483219,1800074229,XR,2/9/2024,2/9/2024,,"15939,07",0020A00013458,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091120363226,1800074230,XR,2/9/2024,2/9/2024,,"459437,59",0020A00013459,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091122493227,1800074231,XR,2/9/2024,2/9/2024,,"1190,18",0020A00013460,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091125173228,1800074232,XR,2/9/2024,2/9/2024,,"717,51",0020A00013461,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091128513229,1800074233,XR,2/9/2024,2/9/2024,,"32414,45",0020A00013462,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091140053233,1800074234,XR,2/9/2024,2/9/2024,,"510105,36",0020A00013463,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091151203234,1800074235,XR,2/9/2024,2/9/2024,,"556372,52",0020A00013464,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091153333235,1800074236,XR,2/9/2024,2/9/2024,,"75295,62",0020A00013465,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091156453236,1800074237,XR,2/9/2024,2/9/2024,,"717,51",0020A00013466,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091201053237,1800074238,XR,2/9/2024,2/9/2024,,"20564,64",0127A00000090,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091203183238,1800074239,XR,2/9/2024,2/9/2024,,"11104,97",0127A00000091,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202402091206053239,1800074240,XR,2/9/2024,2/9/2024,,"5684,35",0127A00000092,1400019720,1030000,cancelan 14.03.24
X013,3071522673,0004X00002545,1400019586,DZ,2/9/2024,2/9/2024,,"-10763,16",0004X00002545,100055012,1030000,Realizado - A favor pago duplicado FC 49-637
X013,3071522673,0004X00002545,1400019586,DZ,2/9/2024,2/9/2024,,"-262654,90",0004X00002545,100055012,1030000,Realizado - A favor pago duplicado FC 20-13084
X013,3071522673,0004X00002545,1400019586,DZ,2/9/2024,2/9/2024,,"-244140,38",0004X00002545,1400019586,1030000,
X013,3071522673,0004X00002546,1400019587,DZ,2/9/2024,2/9/2024,,"-411840,38",0004X00002546,1400019587,1030000,
X013,3071587446,0004X00002540,1400019582,DZ,2/9/2024,2/9/2024,,"-326566,04",0004X00002540,1400019582,1030000,
X013,3071587446,202402091113393222,1600012244,XG,2/9/2024,2/9/2024,,"-26568,51",0020A00003094,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091114213223,1600012245,XG,2/9/2024,2/9/2024,,"-133491,76",0020A00003095,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091114563224,1600012246,XG,2/9/2024,2/9/2024,,"-6213,44",0020A00003096,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091115323225,1600012247,XG,2/9/2024,2/9/2024,,"-258,89",0049A00000240,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091532293243,1600012253,XG,2/9/2024,2/9/2024,,"-57754,93",0020A00003098,1400019732,1030000,cancelan 04.03.24
X013,3071587446,202402091616583245,1600012254,XG,2/9/2024,2/9/2024,,"-4660,07",0049A00000241,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091618103246,1600012255,XG,2/9/2024,2/9/2024,,"-10986,98",0020A00003099,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202403111330223958,1600012375,XG,2/9/2024,2/9/2024,,"-12556,32",0049A00000239,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091029063216,1800074226,XR,2/9/2024,2/9/2024,,"12556,32",0049A00000779,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091317453240,1800074241,XR,2/9/2024,2/9/2024,,"7500,00",0020A00013467,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402091538333244,1800074242,XR,2/9/2024,2/9/2024,,"98364,60",0020A00013468,1400019737,1030000,cancelan 12.03.24
X013,3357567123,202402090840233208,1800074219,XR,2/9/2024,2/9/2024,,"37050,00",0020A00013449,1400019632,1030000,
X013,300004,,100054414,SA,2/8/2024,2/8/2024,,"-14062,60",,100056479,1030026,MASTER 08.02.2024
X013,300004,,100054415,SA,2/8/2024,2/8/2024,,"-18842,46",,100056479,1030026,MASTER 08.02.2024
X013,300004,,100054416,SA,2/8/2024,2/8/2024,,"-5040,31",,100056479,1030026,MASTER 08.02.2024
X013,300004,,100054417,SA,2/8/2024,2/8/2024,,"-15036,88",,100056479,1030026,MASTER 08.02.2024
X013,300004,,100054418,SA,2/8/2024,2/8/2024,,"-181747,60",,100056479,1030026,MASTER 08.02.2024
X013,300004,,100054419,SA,2/8/2024,2/8/2024,,"-24682,28",,100056479,1030026,MASTER 08.02.2024
X013,300004,,100054420,SA,2/8/2024,2/8/2024,,"-17069,91",,100056479,1030026,MASTER 08.02.2024
X013,3051674838,0004X00002535,1400019577,DZ,2/8/2024,2/8/2024,,"-53256,01",0004X00002535,1400019577,1030000,
X013,3051674838,0004X00002536,1400019578,DZ,2/8/2024,2/8/2024,,"-11781,88",0004X00002536,1400019578,1030000,
X013,3052242816,,100054704,SA,2/8/2024,2/8/2024,,"42264,15",,100054862,1030000,NC FC 97-1165 - COMPENSAR CON ORIGINAL
X013,3052242816,,100054704,SA,2/8/2024,2/8/2024,,"-42264,15",,1400019613,1030000,NC FC 97-1165 - COMPENSAR CON ORIGINAL
X013,3052242816,,100054705,SA,2/8/2024,2/8/2024,,"2785,15",,100054862,1030000,NC FC 128-12 - COMPENSAR CON ORIGINAL
X013,3052242816,,100054705,SA,2/8/2024,2/8/2024,,"-2785,15",,1400019613,1030000,NC FC 128-12 - COMPENSAR CON ORIGINAL
X013,3052242816,,100054706,SA,2/8/2024,2/8/2024,,"829,53",,100054862,1030000,NC FC 20-13175 - COMPENSAR CON ORIGINAL
X013,3052242816,,100054706,SA,2/8/2024,2/8/2024,,"-829,53",,1400019613,1030000,NC FC 20-13175 - COMPENSAR CON ORIGINAL
X013,3052242816,0004X00002571,1400019613,DZ,2/8/2024,2/8/2024,,"-1012417,33",0004X00002571,1400019613,1030000,
X013,3054666243,0004X00002500,1400019542,DZ,2/8/2024,2/8/2024,,"-1137835,20",0004X00002500,1400019542,1030000,
X013,3054666243,202402080746493163,1600012234,XG,2/8/2024,2/8/2024,,"-81936,59",0020B00003720,1400020025,1030000,DEBITO PARCIAL S/FB 20-23115 / cancelan 22.05
X013,3054666243,202402080933413176,1800074189,XR,2/8/2024,2/8/2024,,"49170,29",0020B00023531,1400020225,1030000,cancelan 27.06.24
X013,3054666243,202402080948143178,1800074191,XR,2/8/2024,2/8/2024,,"582947,75",0020B00023532,1400022111,1030000,MIN SALUD - SERV DE INTER - PTE_MONTAÑO VARGAS PAU
X013,3054666243,202402080953543179,1800074192,XR,2/8/2024,2/8/2024,,"428824,71",0020B00023533,1400021982,1030000,MIN SALUD - SERV DE INTER - PTE_MANCILLA FRANCO DA
X013,3054666243,202402081001253180,1800074193,XR,2/8/2024,2/8/2024,,"400596,46",0020B00023534,1400020883,1030000,MIN SALUD - SERV DE INTER - PTE_VALENZUELA SEQUERA
X013,3054667116,0004X00002582,1400019624,DZ,2/8/2024,2/8/2024,,"-8175,48",0004X00002582,1400019624,1030000,
X013,3054677131,0004X00002569,1400019611,DZ,2/8/2024,2/8/2024,,"-152454,35",0004X00002569,1400019611,1030000,
X013,3060495864,,100054844,SA,2/8/2024,2/8/2024,,"664,30",,1400020160,1030000,NC FC 20-13204 - COMPENSAR CON ORIGINAL
X013,3060495864,,100054844,SA,2/8/2024,2/8/2024,,"-664,30",,1400019707,1030000,NC FC 20-13204 - COMPENSAR CON ORIGINAL
X013,3060495864,0004X00002665,1400019707,DZ,2/8/2024,2/8/2024,,"-14888,88",0004X00002665,1400019707,1030000,
X013,3065767771,202402080847293171,1600012239,XG,2/8/2024,2/8/2024,,"-438,82",0049B00000120,1400019830,1030000,DEBITO PARCIAL S/Fb 49-358
X013,3068273765,202402080828203169,1600012237,XG,2/8/2024,2/8/2024,,"-573,09",0020A00003089,1400019658,1030000,DEBITO PARCIAL S/FA 20-13199
X013,3068273765,202402080829213170,1600012238,XG,2/8/2024,2/8/2024,,"-6856,49",0020A00003090,1400019658,1030000,DEBITO PARCIAL S/FA 20-13201
X013,3068273765,202402080907393173,1600012240,XG,2/8/2024,2/8/2024,,"-139,68",0020A00003091,1400019658,1030000,DEBITO PARCIAL S/FA 20-13198
X013,3068273765,202402080916583175,1600012241,XG,2/8/2024,2/8/2024,,"-5914,08",0128A00000008,1400019657,1030000,DEBITO PARCIAL S/FA 128-13
X013,3068436191,202402081108003186,1800074199,XR,2/8/2024,2/8/2024,,"68122,15",0020B00023540,1400020108,1030000,
X013,3068436191,202402081113173187,1800074200,XR,2/8/2024,2/8/2024,,"74622,36",0020B00023541,1400020108,1030000,
X013,3068436191,202402081116363188,1800074201,XR,2/8/2024,2/8/2024,,"57313,37",0020B00023542,1400020108,1030000,
X013,3068436191,202402081120203189,1800074202,XR,2/8/2024,2/8/2024,,"58715,15",0020B00023543,1400020108,1030000,
X013,3068436191,202402081124293190,1800074203,XR,2/8/2024,2/8/2024,,"175735,55",0020B00023544,1400020108,1030000,
X013,3068522850,202402081032283182,1800074195,XR,2/8/2024,2/8/2024,,"41148,65",0020B00023536,1400019736,1030000,cancelan 21.03.24
X013,3068522850,202402081039463183,1800074196,XR,2/8/2024,2/8/2024,,"55369,69",0020B00023537,1400019736,1030000,cancelan 21.03.24
X013,3068522850,202402081045473184,1800074197,XR,2/8/2024,2/8/2024,,"197204,42",0020B00023538,1400019736,1030000,cancelan 21.03.24
X013,3068715616,202402081059433185,1800074198,XR,2/8/2024,2/8/2024,,"47891,20",0020B00023539,1400019957,1030000,
X013,3068825409,202402080751443164,1600012235,XG,2/8/2024,2/8/2024,,"-88228,25",0097A00000966,1400019668,1030000,
X013,3068825409,202402080914493174,1800074188,XR,2/8/2024,2/8/2024,,"343253,06",0097A00001191,1400019779,1030000,cancelan 05.03.2024
X013,3068833954,202402080734493162,1600012233,XG,2/8/2024,2/8/2024,,"-959,20",0049B00000119,1400019638,1030000,DEBITO PARCIAL S/FB 49-321
X013,3071046420,202402080813393168,1600012236,XG,2/8/2024,2/8/2024,,"-1040,00",0020A00003088,100055146,1030000,DEBITO PARCIAL S/FA 20-13325
X013,3071055604,0004X00002601,1400019643,DZ,2/8/2024,2/8/2024,,"-38020,04",0004X00002601,1400019643,1030000,
X013,3071185432,202402080942383177,1800074190,XR,2/8/2024,2/8/2024,,"1632907,11",0020A00013437,1400019720,1030000,cancelan 14.03.24
X013,3071429214,202402080810053167,1800074186,XR,2/8/2024,2/8/2024,,"69789,00",0020B00023529,1400019894,1030000,
X013,3071522673,202402081301483196,1800074208,XR,2/8/2024,2/8/2024,,"1699,98",0049A00000777,1400020114,1030000,cancelan 15.05.24
X013,3071522673,202402081304173197,1800074209,XR,2/8/2024,2/8/2024,,"26153,47",0049A00000778,1400020135,1030000,
X013,3071522673,202402081352503198,1800074210,XR,2/8/2024,2/8/2024,,"12108,10",0020A00013440,1400019880,1030000,
X013,3071522673,202402081354433199,1800074211,XR,2/8/2024,2/8/2024,,"37818,43",0020A00013441,1400019673,1030000,cancelan 26.02.24
X013,3071522673,202402081403353200,1800074212,XR,2/8/2024,2/8/2024,,"12108,10",0020A00013442,1400019673,1030000,CANCELAN 17.02.24
X013,3071522673,202402081409173201,1800074213,XR,2/8/2024,2/8/2024,,"79444,95",0020A00013443,1400019677,1030000,
X013,3071522673,202402081413433202,1800074214,XR,2/8/2024,2/8/2024,,"12108,10",0020A00013444,1400019588,1030000,
X013,3071522673,202402081419043203,1800074215,XR,2/8/2024,2/8/2024,,"12108,10",0020A00013445,1400019673,1030000,CANCELAN 17.02.24
X013,3071522673,202402081422533204,1800074216,XR,2/8/2024,2/8/2024,,"129960,23",0020A00013446,1400019588,1030000,
X013,3071587446,0004X00002539,1400019581,DZ,2/8/2024,2/8/2024,,"-1580227,57",0004X00002539,1400019581,1030000,
X013,3071587446,202402081250563192,1800074204,XR,2/8/2024,2/8/2024,,"12038,53",0049A00000775,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402081252553193,1800074205,XR,2/8/2024,2/8/2024,,"5307,31",0049A00000776,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402081256033194,1800074206,XR,2/8/2024,2/8/2024,,"7500,00",0020A00013438,1400019737,1030000,cancelan 12.03.24
X013,3071587446,202402081257583195,1800074207,XR,2/8/2024,2/8/2024,,"51409,89",0020A00013439,1400019737,1030000,cancelan 12.03.24
X013,3368626286,202402080901563172,1800074187,XR,2/8/2024,2/8/2024,,"414061,77",0020B00023530,1400019716,1030000,Fecha estimada de pago 09.03.24
X013,3368626286,202402081017203181,1800074194,XR,2/8/2024,2/8/2024,,"203332,00",0020B00023535,1400019716,1030000,Fecha estimada de pago 09.03.24
X013,3371021054,202402080727083161,1600012232,XG,2/8/2024,2/8/2024,,"-1490,42",0127A00000039,1400019803,1030000,DEBITO PARCIAL S/FA 127-86
X013,3371549760,202402080755533165,1800074184,XR,2/8/2024,2/8/2024,,"4739,31",0049A00000773,1400019923,1030000,
X013,3371549760,202402080758103166,1800074185,XR,2/8/2024,2/8/2024,,"263148,73",0049A00000774,1400019923,1030000,
X013,300004,,100054406,SA,2/7/2024,2/7/2024,,"-37422,09",,100056479,1030026,MASTER 07.02.2024
X013,300004,,100054407,SA,2/7/2024,2/7/2024,,"-800,50",,100056479,1030026,MASTER 07.02.2024
X013,300004,,100054408,SA,2/7/2024,2/7/2024,,"-14734,10",,100056479,1030026,MASTER 07.02.2024
X013,300004,,100054409,SA,2/7/2024,2/7/2024,,"-2755,88",,100056479,1030026,MASTER 07.02.2024
X013,300004,,100054410,SA,2/7/2024,2/7/2024,,"-536,00",,100056479,1030026,MASTER 07.02.2024
X013,300004,,100054411,SA,2/7/2024,2/7/2024,,"-29003,53",,100056479,1030026,MASTER 07.02.2024
X013,300004,,100054412,SA,2/7/2024,2/7/2024,,"-19842,30",,100056479,1030026,MASTER 07.02.2024
X013,300004,,100054413,SA,2/7/2024,2/7/2024,,"-9961,79",,100056479,1030026,MASTER 07.02.2024
X013,3054666243,202402070812483150,1800074180,XR,2/7/2024,2/7/2024,,"1195786,20",0020B00023527,1400019836,1030000,cancelan 27.03
X013,3054674125,0004X00002531,1400019573,DZ,2/7/2024,2/7/2024,,"-5487769,96",0004X00002531,1400019573,1030000,
X013,3059035479,0004X00002497,1400019539,DZ,2/7/2024,2/7/2024,,"-705601,92",0004X00002497,1400019539,1030000,
X013,3063619685,,100054561,SA,2/7/2024,2/7/2024,,"37899,10",,100054859,1030000,NC FC 20B23220 - COMPENSAR CON ORIGINAL
X013,3063619685,,100054561,SA,2/7/2024,2/7/2024,,"-37899,10",,1400019596,1030000,NC FC 20B23220 - COMPENSAR CON ORIGINAL
X013,3063619685,0004X00002555,1400019596,DZ,2/7/2024,2/7/2024,,"-559572,59",0004X00002555,1400019596,1030000,
X013,3068833954,0004X00002596,1400019638,DZ,2/7/2024,2/7/2024,,"-35867,53",0004X00002596,1400019638,1030000,
X013,3071185432,202403111653593962,1800074814,XR,2/7/2024,2/7/2024,,"27717,30",0020A00013432,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202403140939214050,1800074879,XR,2/7/2024,2/7/2024,,"2768,66",0020A00013431,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202403140940044051,1800074880,XR,2/7/2024,2/7/2024,,"3403,50",0020A00013433,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202403140940214053,1800074882,XR,2/7/2024,2/7/2024,,"12902,50",0020A00013430,1400019720,1030000,cancelan 14.03.24
X013,3071185432,202403140940374055,1800074883,XR,2/7/2024,2/7/2024,,"89473,08",0020A00013434,1400019720,1030000,cancelan 14.03.24
X013,3071522673,0004X00002543,1400019584,DZ,2/7/2024,2/7/2024,,"-64667,20",0004X00002543,1400019584,1030000,
X013,3071522673,0004X00002544,1400019585,DZ,2/7/2024,2/7/2024,,"-84772,61",0004X00002544,1400019585,1030000,
X013,3071522673,202402071527133160,1800074183,XR,2/7/2024,2/7/2024,,"84772,61",0020A00013436,1400019585,1030000,
X013,3071544581,0004X00002499,1400019541,DZ,2/7/2024,2/7/2024,,"-3100000,00",0004X00002499,100056554,1030000,Realizado - OSPTF - COMPRA PROTESIS sin FC
X013,3071544581,202402071126213151,1600012231,XG,2/7/2024,2/7/2024,,"-144414,38",0020B00003719,1400019723,1030000,
X013,3071544581,202402071357173157,1800074181,XR,2/7/2024,2/7/2024,,"22713916,73",0020B00023528,1400019982,1030000,Pago parcial 24.04.24 - CANCELAN 03.05.24
X013,3071587446,202402071522133159,1800074182,XR,2/7/2024,2/7/2024,,"787438,47",0020A00013435,1400019737,1030000,cancelan 12.03.24
X013,3371549760,202404080946490304,1600012468,XG,2/7/2024,2/7/2024,,"-267888,04",0049A00000238,1400019923,1030000,
X013,300003,,100054465,SA,2/6/2024,2/6/2024,,"7560,00",,100056472,1030026,VISA 06.02.2024
X013,300004,,100054399,SA,2/6/2024,2/6/2024,,"-15885,81",,100056479,1030026,MASTER 06.02.2024
X013,300004,,100054400,SA,2/6/2024,2/6/2024,,"-8737,92",,100056479,1030026,MASTER 06.02.2024
X013,300004,,100054401,SA,2/6/2024,2/6/2024,,"-101761,56",,100056479,1030026,MASTER 06.02.2024
X013,300004,,100054402,SA,2/6/2024,2/6/2024,,"-24666,88",,100056479,1030026,MASTER 06.02.2024
X013,300004,,100054403,SA,2/6/2024,2/6/2024,,"-34507,40",,100056479,1030026,MASTER 06.02.2024
X013,300004,,100054404,SA,2/6/2024,2/6/2024,,"-11618,22",,100056479,1030026,MASTER 06.02.2024
X013,300004,,100054405,SA,2/6/2024,2/6/2024,,"-41750,56",,100056479,1030026,MASTER 06.02.2024
X013,2005332039,202402061435203147,1800074177,XR,2/6/2024,2/6/2024,,"23674,72",0049A00000771,1400019781,1030000,cancelan 19.03.24
X013,3051674838,202402060816283123,1800074159,XR,2/6/2024,2/6/2024,,"1726,05",0049B00000388,1400020151,1030000,RECLAMO 24.04.24 // 18.06.24
X013,3052276392,,100054541,SA,2/6/2024,2/6/2024,,"31327,43",,100054858,1030000,NC FC 20B23167 - COMPENSAR CON ORIGINAL
X013,3052276392,,100054541,SA,2/6/2024,2/6/2024,,"-31327,43",,1400019575,1030000,NC FC 20B23167 - COMPENSAR CON ORIGINAL
X013,3052276392,,100054542,SA,2/6/2024,2/6/2024,,"37538,09",,100054858,1030000,NC FC 20B23169 - COMPENSAR CON ORIGINAL
X013,3052276392,,100054542,SA,2/6/2024,2/6/2024,,"-37538,09",,1400019575,1030000,NC FC 20B23169 - COMPENSAR CON ORIGINAL
X013,3052276392,,100054543,SA,2/6/2024,2/6/2024,,"86600,06",,100054858,1030000,NC FC 20B23170 - COMPENSAR CON ORIGINAL
X013,3052276392,,100054543,SA,2/6/2024,2/6/2024,,"-86600,06",,1400019575,1030000,NC FC 20B23170 - COMPENSAR CON ORIGINAL
X013,3052276392,0004X00002533,1400019575,DZ,2/6/2024,2/6/2024,,"-13436125,59",0004X00002533,1400019575,1030000,
X013,3054584303,202402060756513121,1800074157,XR,2/6/2024,2/6/2024,,"12771,63",0049A00000762,1400019759,1030000,cancelan 21.03.24
X013,3054666243,202402061346103146,1800074176,XR,2/6/2024,2/6/2024,,"77350,22",0049B00000389,100057177,1030000,MIN. SALUD - SERVICIO DE LAB - DEBITO TOTAL
X013,3054666243,202402061500033149,1800074179,XR,2/6/2024,2/6/2024,,"6178,28",0049B00000390,1400020356,1030000,HRU - PRESTACIONES DE ENERO - SERVICIO DE LABORATO
