Cliente;Asignación;Nº documento;Clase de documento;Fecha de documento;Fe.contabilización;Importe en moneda local;Referencia;Doc.compensación;Cuenta de mayor;Texto;ClaveSap
3054674125;202402061209343140;1800074170;XR;06/02/2024;06/02/2024;5455,197;0020A00013426;1400019764;1030000;cancelan 18.03.24;20240206-5455,2
3370736658;202402270938463637;1800074557;XR;27/02/2024;27/02/2024;5460;0020A00013564;1400020394;1030000;RECLAMO 10.05.24 // 18.06 // 19.07;20240227-5460
3065767771;202402051349413094;1800074130;XR;05/02/2024;05/02/2024;5470,685;0049B00000379;1400019924;1030000;RECLAMO 13.03.24 / 21.03.24 - susp. serv;20240205-5470,69
3068436191;202401230955572834;1800073921;XR;23/01/2024;23/01/2024;5533;0020B00023483;1400019805;1030000;cancelan 15.03.24;20240123-5533
3068522850;202401251530402901;1800073964;XR;25/01/2024;25/01/2024;5590;0020B00023510;1400019736;1030000;cancelan 21.03.24;20240125-5590
3071185432;202402091206053239;1800074240;XR;09/02/2024;09/02/2024;5684,35;0127A00000092;1400019720;1030000;cancelan 14.03.24;20240209-5684,35
3050289264;202402051403513098;1800074134;XR;05/02/2024;05/02/2024;5733,98;0049B00000382;1400019806;1030000;cancelan 18.03.24;20240205-5733,98
3068273765;202403141110404067;1800074889;XR;14/03/2024;14/03/2024;5775,375;0020A00013662;1400020104;1030000;cancelan 30.05.24;20240314-5775,380
3054666243;202401161003262602;1800073715;XR;16/01/2024;16/01/2024;5826,872;0020B00023360;1400020972;1030000;MIN SALUD - SERVICIO DECONSULTAS - PERIODO 06/12/2;20240116-5826,87
3068436191;202401230938182828;1800073915;XR;23/01/2024;23/01/2024;5850;0020B00023477;1400019805;1030000;cancelan 15.03.24;20240123-5850
3060410175;202403121415463987;1800074838;XR;12/03/2024;12/03/2024;5850;0020B00023747;1400019943;1030000;cancelan 23.04.24;20240312-5850
2718482812;202403251654260144;1800075050;XR;25/03/2024;25/03/2024;5914,2;0050A00004983;1500070044;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-5914,2
3071587446;202401191224582756;1800073847;XR;19/01/2024;19/01/2024;5954,542;0049A00000728;1400019617;1030000;cancelan 22.02.24;20240119-5954,54
3371021054;202401040912192383;1800073562;XR;04/01/2024;04/01/2024;5956,95;0049A00000689;1400019679;1030000;cancelan 23.02.2024;20240104-5956,95
3058919114;202401170942472657;1800073765;XR;17/01/2024;17/01/2024;5980;0020B00023392;1400019809;1030000;cancelan 22.03.24;20240117-5980
2332087523;202402280717473730;1800074636;XR;27/02/2024;27/02/2024;6000;0050B00000163;1500069407;1030000;ALQUILER CONSULTORIO 11/2023;20240227-6000
3071522673;202401291215432923;1800073982;XR;29/01/2024;29/01/2024;6015,294;0049A00000738;1400020114;1030000;cancelan 15.05.24;20240129-6015,29
3054667116;202402211508033475;1800074421;XR;21/02/2024;21/02/2024;6021,362;0020B00023630;1400019952;1030000;cancelan 26.04.24;20240221-6021,36
3068436191;202401231017292839;1800073926;XR;23/01/2024;23/01/2024;6045;0020B00023488;1400019805;1030000;cancelan 15.03.24;20240123-6045
3054666243;202402061500033149;1800074179;XR;06/02/2024;06/02/2024;6178,275;0049B00000390;1400020356;1030000;HRU - PRESTACIONES DE ENERO - SERVICIO DE LABORATO;20240206-6178,28
3071587446;202401301301043040;1800074087;XR;30/01/2024;30/01/2024;6233,213;0020A00013408;1400019732;1030000;cancelan 04.03.24;20240130-6233,21
3071587446;202402141633553278;1800074269;XR;14/02/2024;14/02/2024;6233,213;0020A00013483;1400019738;1030000;cancelan 14.03.24;20240214-6233,21
3068589307;202404081644590404;1800075247;XR;19/03/2024;19/03/2024;6240;0020B00023807;1400019953;1030000;cancelan 25.04.24;20240319-6240
3054666243;202402190855313323;1800074297;XR;19/02/2024;19/02/2024;6310,67;0020B00023570;1400020709;1030000;MIN SALUD - SERVICIO DE ECOGRAFIA  PERIODO 09/01/2;20240219-6310,67
3371021054;202401040831072378;1800073557;XR;04/01/2024;04/01/2024;6433,509;0049A00000684;1400019679;1030000;cancelan 23.02.2024;20240104-6433,51
3068436191;202401231011232838;1800073925;XR;23/01/2024;23/01/2024;6435;0020B00023487;1400019805;1030000;cancelan 15.03.24;20240123-6435
3070965249;202404081138480351;1800075212;XR;19/03/2024;19/03/2024;6494,61;0020A00013690;1400020096;1030000;cancelan 09.05.24;20240319-6494,61
2024173407;202402280704233708;1800074614;XR;27/02/2024;27/02/2024;6600;0050A00004877;1500069382;1030000;ALQUILER CONSULTORIO 11/2023;20240227-6600
3058919114;202402211355083457;1800074406;XR;21/02/2024;21/02/2024;6695;0020B00023618;1400020043;1030000;CANCELAN 03.05.24;20240221-6695
2332087523;202401291527002939;1800073993;XR;29/01/2024;29/01/2024;6750;0050B00000141;1500068804;1030000;ALQUILER CONSULTORIO 10/2023;20240129-6750
3071253433;202402061443153148;1800074178;XR;06/02/2024;06/02/2024;6776,1;0049A00000772;1400020062;1030000;RECLAMO 15.05.24;20240206-6776,1
3071185432;202402060834513124;1800074160;XR;06/02/2024;06/02/2024;6795,36;0049A00000764;1400019720;1030000;cancelan 14.03.24;20240206-6795,36
3371021054;202401040908052381;1800073560;XR;04/01/2024;04/01/2024;6910,065;0049A00000687;1400019679;1030000;cancelan 23.02.2024;20240104-6910,06
3071522673;202401151016512565;1800073678;XR;15/01/2024;15/01/2024;7081,417;0020A00013305;1400019939;1030000;cancelan 30.04.24;20240115-7081,42
3068589307;202402201545493415;1800074366;XR;20/02/2024;20/02/2024;7085;0020B00023595;1400019802;1030000;cancelan 26.03;20240220-7085
2736395782;202401291531092945;1800073999;XR;29/01/2024;29/01/2024;7147,6;0050B00000147;1500068755;1030000;ALQUILER CONSULTORIO 10/2023;20240129-7147,6
3054674125;202402061211513141;1800074171;XR;06/02/2024;06/02/2024;7229,7;0020A00013427;1400019764;1030000;cancelan 18.03.24;20240206-7229,7
3068522850;202401260915012904;1800073967;XR;26/01/2024;26/01/2024;7243,653;0020B00023513;1400019736;1030000;cancelan 21.03.24;20240126-7243,65
3463895203;202402271007233642;1800074562;XR;27/02/2024;27/02/2024;7289,23;0020A00013569;1400020216;1030000;cancelan 14.06.24;20240227-7289,23
3071522673;202401151248262580;1800073693;XR;15/01/2024;15/01/2024;7322,968;0049A00000718;1400020114;1030000;cancelan 15.05.24;20240115-7322,97
3071522673;202401181318222719;1800073820;XR;18/01/2024;18/01/2024;7322,974;0049A00000727;1400020114;1030000;cancelan 15.05.24;20240118-7322,97
2336374827;202403251616470109;1800075015;XR;25/03/2024;25/03/2024;7333,5;0050B00000176;1500070027;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-7333,5
3054666243;202401161011232605;1800073718;XR;16/01/2024;16/01/2024;7336,223;0020B00023362;1400020710;1030000;MIN SALUD - SERVICIO DE CONSULTAS - PERIODO 01/12/;20240116-7336,22
3071587446;202402081256033194;1800074206;XR;08/02/2024;08/02/2024;7500;0020A00013438;1400019737;1030000;cancelan 12.03.24;20240208-7500
3071587446;202401301303313041;1800074088;XR;30/01/2024;30/01/2024;7500;0020A00013409;1400019732;1030000;cancelan 04.03.24;20240130-7500
3071587446;202402091317453240;1800074241;XR;09/02/2024;09/02/2024;7500;0020A00013467;1400019737;1030000;cancelan 12.03.24;20240209-7500
3071587446;202402221444433558;1800074494;XR;22/02/2024;22/02/2024;7500;0020A00013543;1400019823;1030000;cancelan 26.03;20240222-7500
3071587446;202402231255343594;1800074529;XR;23/02/2024;23/02/2024;7507,902;0049A00000799;1400019824;1030000;cancelan 27.03;20240223-7507,9
3071587446;202403151149594096;1800074913;XR;15/03/2024;15/03/2024;7740,904;0049A00000848;1400019877;1030000;cancelan 22.04.24;20240315-7740,9
3066322124;202401041008292397;1800073576;XR;04/01/2024;04/01/2024;7751,5;0049A00000696;1400019739;1030000;cancelan 08.03.24;20240104-7751,5
3071253433;202403150748164091;1800074908;XR;15/03/2024;15/03/2024;7758,11;0049A00000845;1400020060;1030000;RECLAMO 15.05.24;20240315-7758,11
3071587446;202402221515533565;1800074500;XR;22/02/2024;22/02/2024;7766,791;0049A00000796;1400019823;1030000;cancelan 26.03;20240222-7766,79
3071587446;202401231317162848;1800073931;XR;23/01/2024;23/01/2024;7896,237;0049A00000732;1400019620;1030000;cancelan 28.02.24;20240123-7896,24
3071587446;202401231315202847;1800073930;XR;23/01/2024;23/01/2024;7896,237;0049A00000731;1400019620;1030000;cancelan 28.02.24;20240123-7896,24
3071429214;202401151159282579;1800073692;XR;15/01/2024;15/01/2024;7899,079;0127B00000039;1400019765;1030000;cancelan 18.03.24;20240115-7899,08
3071522673;202401041444422410;1800073589;XR;04/01/2024;04/01/2024;7976,809;0049A00000702;1400019391;1030000;cancelan 04.01.24;20240104-7976,81
3071587446;202401161404512637;1800073750;XR;16/01/2024;16/01/2024;8155,132;0049A00000724;1400019622;1030000;RECLAMO 27.02.24;20240116-8155,13
3071587446;202402221510113563;1800074498;XR;22/02/2024;22/02/2024;8155,134;0049A00000794;1400019823;1030000;cancelan 26.03;20240222-8155,13
3071587446;202401081203482465;1800073607;XR;08/01/2024;08/01/2024;8155,134;0049A00000708;1400019623;1030000;RECLAMO 05.03.24;20240108-8155,13
2722777810;202403251645110133;1800075039;XR;25/03/2024;25/03/2024;8200;0050A00004972;1500070028;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-8200
3070965249;202404081138050346;1800075207;XR;19/03/2024;19/03/2024;8320;0020A00013685;1400020096;1030000;cancelan 09.05.24;20240319-8320
3068436191;202401230952392833;1800073920;XR;23/01/2024;23/01/2024;8320;0020B00023482;1400019805;1030000;cancelan 15.03.24;20240123-8320
3068436191;202401230822402824;1800073911;XR;23/01/2024;23/01/2024;8320;0020B00023473;1400019805;1030000;cancelan 15.03.24;20240123-8320
3370736658;202402201631183417;1800074367;XR;20/02/2024;20/02/2024;8320;0020A00013513;1400020395;1030000;RECLAMO 10.05.24 // 18.06 // 19.07;20240220-8320
3364810438;202401170929442654;1800073762;XR;17/01/2024;17/01/2024;8353,713;0020B00023390;1400020698;1030000;cancelan 03.10.24;20240117-8353,71
2011689855;202401300727382988;1800074042;XR;29/01/2024;29/01/2024;8467,4;0050A00004821;1500068753;1030000;ALQUILER CONSULTORIO 10/2023;20240129-8467,4
2736395782;202403251036030063;1800074970;XR;25/03/2024;25/03/2024;8471,4;0050B00000167;1500069975;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-8471,4
3071522673;202401261141452915;1800073974;XR;26/01/2024;26/01/2024;8499,875;0049A00000734;1400019675;1030000;CANCELAN 17.02.24;20240126-8499,880
3051674838;202403051021163833;1800074703;XR;05/03/2024;05/03/2024;8513,205;0049B00000400;1400020254;1030000;RECLAMO 24.04.24;20240305-8513,2
3054666243;202401161007212603;1800073716;XR;16/01/2024;16/01/2024;8599,032;0020B00023361;1400020710;1030000;MIN SALUD - SERVICIO DE CONSULTAS - PERIODO 01/12/;20240116-8599,03
2024173407;202403251623030112;1800075018;XR;25/03/2024;25/03/2024;8600;0050A00004952;1500069999;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-8600
3071304500;202402211021463437;1800074386;XR;21/02/2024;21/02/2024;8775;0127A00000096;1400019949;1030000;cancelan 18.04.24;20240221-8775
3054666243;202401160941092601;1800073714;XR;16/01/2024;16/01/2024;8780,67;0020B00023359;1400020972;1030000;MIN SALUD - SERVICIO DECONSULTAS - PERIODO 06/12/2;20240116-8780,67
3071304500;202401171205562667;1800073775;XR;17/01/2024;17/01/2024;8840;0127A00000085;1400019775;1030000;cancelan 06.03.2024;20240117-8840
3071587446;202401051117082416;1800073593;XR;05/01/2024;05/01/2024;8931,81;0049A00000704;1400019623;1030000;RECLAMO 05.03.24;20240105-8931,81
3071587446;202401160807002593;1800073706;XR;16/01/2024;16/01/2024;8931,811;0049A00000722;1400019622;1030000;RECLAMO 27.02.24;20240116-8931,81
3054666243;202402190848343321;1800074295;XR;19/02/2024;19/02/2024;8970;0020B00023568;1400020711;1030000;MIN SALUD - SERVICIO DE DENSITOMETRIA  PERIODO 02/;20240219-8970
3068913348;202402271022073645;1800074565;XR;27/02/2024;27/02/2024;9224,4;0020B00023713;1400019808;1030000;cancelan 22.03.24;20240227-9224,4
3071587446;202403131448244026;1800074865;XR;13/03/2024;13/03/2024;9423,712;0049A00000841;1400019877;1030000;cancelan 22.04.24;20240313-9423,71
3071304500;202403050816053816;1800074686;XR;05/03/2024;05/03/2024;9478,62;0130A00000027;1400019951;1030000;cancelan 24.04.24;20240305-9478,62
3068436191;202401221143262799;1800073887;XR;22/01/2024;22/01/2024;9555;0020B00023449;1400019805;1030000;cancelan 15.03.24;20240122-9555
3068436191;202401221512432817;1800073904;XR;22/01/2024;22/01/2024;9566;0020B00023466;1400019805;1030000;cancelan 15.03.24;20240122-9566
3071587446;202402221525413567;1800074502;XR;22/02/2024;22/02/2024;9579,04;0049A00000798;1400019823;1030000;cancelan 26.03;20240222-9579,04
3071587446;202403151143394094;1800074911;XR;15/03/2024;15/03/2024;9760,265;0049A00000846;1400019877;1030000;cancelan 22.04.24;20240315-9760,26
3364810438;202401040924112387;1800073566;XR;04/01/2024;04/01/2024;9771,17;0049B00000363;1400020698;1030000;cancelan 03.10.24;20240104-9771,17
3068436191;202401221456462813;1800073900;XR;22/01/2024;22/01/2024;9959,578;0020B00023462;1400019805;1030000;cancelan 15.03.24;20240122-9959,58
3071587446;202401191233282761;1800073850;XR;19/01/2024;19/01/2024;9988,16;0020A00013358;1400019617;1030000;cancelan 22.02.24;20240119-9988,16
3071587446;202402261457053615;1800074547;XR;26/02/2024;26/02/2024;9988,16;0020A00013559;1400019823;1030000;cancelan 26.03;20240226-9988,16
3071587446;202402221438523556;1800074492;XR;22/02/2024;22/02/2024;9988,16;0020A00013542;1400019823;1030000;cancelan 26.03;20240222-9988,16
3071587446;202401021002022318;1800073501;XR;02/01/2024;02/01/2024;9988,16;0020A00013232;1400019579;1030000;cancelan 02.02.24;20240102-9988,16
3071587446;202401021004272319;1800073502;XR;02/01/2024;02/01/2024;9988,16;0020A00013233;1400019579;1030000;cancelan 02.02.24;20240102-9988,16
3071587446;202402221354003545;1800074482;XR;22/02/2024;22/02/2024;9988,16;0020A00013538;1400019823;1030000;cancelan 26.03;20240222-9988,16
3071587446;202402011229003063;1800074107;XR;01/02/2024;01/02/2024;9988,16;0020A00013419;1400019733;1030000;CANCELAN 05.03.24;20240201-9988,16
3071587446;202401220930302789;1800073877;XR;22/01/2024;22/01/2024;9988,16;0020A00013370;1400019619;1030000;cancelan 26.02.24;20240122-9988,16
3054666243;202402190901033324;1800074298;XR;19/02/2024;19/02/2024;10005,128;0020B00023571;100057177;1030000;MIN SALUD - SERVICIO DE ECOGRAFIA  PERIODO 09/01/2;20240219-10005,13
3054666243;202402190908213326;1800074299;XR;19/02/2024;19/02/2024;10005,128;0020B00023572;1400020711;1030000;MIN SALUD - SERVICIO DE CONSULTAS PERIODO 09/01/20;20240219-10005,13
3068436191;202401230944162830;1800073917;XR;23/01/2024;23/01/2024;10010;0020B00023479;1400019805;1030000;cancelan 15.03.24;20240123-10010
3071522673;202401041434512407;1800073586;XR;04/01/2024;04/01/2024;10090,08;0020A00013253;1400019391;1030000;cancelan 04.01.24;20240104-10090,08
3071522673;202401291221102925;1800073984;XR;29/01/2024;29/01/2024;10090,08;0020A00013392;1400020114;1030000;cancelan 15.05.24;20240129-10090,08
3068436191;202401221133512797;1800073885;XR;22/01/2024;22/01/2024;10107,838;0020B00023447;1400019805;1030000;cancelan 15.03.24;20240122-10107,84
3070965249;202404081138210348;1800075209;XR;19/03/2024;19/03/2024;10140;0020A00013687;1400020096;1030000;cancelan 09.05.24;20240319-10140
2035215211;202401291538412953;1800074007;XR;29/01/2024;29/01/2024;10200;0050A00004784;1500068783;1030000;ALQUILER CONSULTORIO 10/2023;20240129-10200
2736579965;202402271648213693;1800074601;XR;27/02/2024;27/02/2024;10350;0050B00000156;1500069364;1030000;ALQUILER CONSULTORIO 11/2023;20240227-10350
2722777810;202402280720203735;1800074641;XR;27/02/2024;27/02/2024;10350;0050A00004905;1500069414;1030000;ALQUILER CONSULTORIO 11/2023;20240227-10350
3071587446;202401191227422757;1800073848;XR;19/01/2024;19/01/2024;10355,717;0049A00000729;1400019617;1030000;cancelan 22.02.24;20240119-10355,72
3050289264;202402211539313482;1800074427;XR;21/02/2024;21/02/2024;10790;0020B00023636;1400019806;1030000;cancelan 18.03.24;20240221-10790
3054666243;202403151408054105;1800074921;XR;15/03/2024;15/03/2024;10793,78;0020B00023781;1400021182;1030000;MIN SALUD - SERVICIO DE CONSULTA - PERIODO 06/02/2;20240315-10793,78
2732260323;202402271638013679;1800074587;XR;27/02/2024;27/02/2024;10800;0050A00004856;1500069346;1030000;ALQUILER CONSULTORIO 11/2023;20240227-10800
2732769290;202403251648460137;1800075043;XR;25/03/2024;25/03/2024;10800;0050A00004976;1500070033;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-10800
3071522673;202401261201512917;1800073976;XR;26/01/2024;26/01/2024;10853,696;0049A00000736;1400019675;1030000;CANCELAN 17.02.24;20240126-10853,7
3054674125;202403251235090073;1800074979;XR;25/03/2024;25/03/2024;10911,269;0020A00013698;1400021851;1030000;MAIL BELEN 17.07.24;20240325-10911,27
3070965249;202404081138310349;1800075210;XR;19/03/2024;19/03/2024;10920;0020A00013688;1400020096;1030000;cancelan 09.05.24;20240319-10920
3071587446;202402221520013566;1800074501;XR;22/02/2024;22/02/2024;11002,95;0049A00000797;1400019823;1030000;cancelan 26.03;20240222-11002,95
3071587446;202401021011132321;1800073504;XR;02/01/2024;02/01/2024;11002,956;0049A00000676;1400019579;1030000;cancelan 02.02.24;20240102-11002,96
3071429214;202403130842204002;1800074852;XR;13/03/2024;13/03/2024;11019,338;0127B00000054;1400019976;1030000;CANCELAN 10.05.24;20240313-11019,34
2736395782;202402271645173689;1800074597;XR;27/02/2024;27/02/2024;11038,5;0050B00000154;1500069358;1030000;ALQUILER CONSULTORIO 11/2023;20240227-11038,5
3068522850;202401251557122903;1800073966;XR;25/01/2024;25/01/2024;11050;0020B00023512;1400019736;1030000;cancelan 21.03.24;20240125-11050
3071185432;202402091203183238;1800074239;XR;09/02/2024;09/02/2024;11104,965;0127A00000091;1400019720;1030000;cancelan 14.03.24;20240209-11104,960
2007775198;202403251640470129;1800075035;XR;25/03/2024;25/03/2024;11115,4;0050A00004968;1500070020;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-11115,4
2723361202;202403251629360120;1800075026;XR;25/03/2024;25/03/2024;11200;0050A00004959;1500070009;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-11200
3071522673;202402011253523064;1800074108;XR;01/02/2024;01/02/2024;11376,761;0049A00000745;1400019673;1030000;cancelan 26.02.24;20240201-11376,76
3068436191;202401221435472810;1800073897;XR;22/01/2024;22/01/2024;11388,193;0020B00023459;1400019805;1030000;cancelan 15.03.24;20240122-11388,19
2724244838;202401291546592962;1800074016;XR;29/01/2024;29/01/2024;11400;0050A00004795;;1030000;ALQUILER CONSULTORIO 10/2023;20240129-11400
2732769290;202402280722083739;1800074645;XR;27/02/2024;27/02/2024;11400;0050A00004909;1500069419;1030000;ALQUILER CONSULTORIO 11/2023;20240227-11400
2030566443;202402280715273725;1800074631;XR;27/02/2024;27/02/2024;11400;0050A00004892;1500069401;1030000;ALQUILER CONSULTORIO 11/2023;20240227-11400
2722777810;202401300840113018;1800074071;XR;30/01/2024;30/01/2024;11400;0050A00004846;1500068812;1030000;ALQUILER CONSULTORIO 10/2023;20240130-11400
3054666243;202401161131372618;1800073731;XR;16/01/2024;16/01/2024;11440;0020B00023371;1400020972;1030000;MIN SALUD - SERVICIO DE DENSITOMETRIA PERIODO 06/1;20240116-11440
3054666243;202403151403214104;1800074920;XR;15/03/2024;15/03/2024;11571,89;0020B00023780;1400021150;1030000;MIN SALUD - SERVICIO DE CONSULTA - PERIODO 02/02/2;20240315-11571,89
3054666243;202402190914373328;1800074301;XR;19/02/2024;19/02/2024;11571,89;0020B00023574;1400020709;1030000;MIN SALUD - SERVICIO DE CONSULTAS PERIODO 02/01/20;20240219-11571,89
3068833954;202402051414053100;1800074136;XR;05/02/2024;05/02/2024;11643,49;0049B00000383;1400019944;1030000;cancelan 23.04.24;20240205-11643,49
3068436191;202401221526002820;1800073907;XR;22/01/2024;22/01/2024;11771;0020B00023469;1400019805;1030000;cancelan 15.03.24;20240122-11771
3071522673;202401191307352765;1800073853;XR;19/01/2024;19/01/2024;11899,829;0049A00000730;1400019488;1030000;cancelan 22.01.24;20240119-11899,83
3071587446;202401220919282785;1800073873;XR;22/01/2024;22/01/2024;11985,792;0020A00013366;1400019619;1030000;cancelan 26.02.24;20240122-11985,79
3071587446;202401171504212686;1800073794;XR;17/01/2024;17/01/2024;11985,792;0020A00013339;1400019617;1030000;cancelan 22.02.24;20240117-11985,79
3071587446;202402221449013560;1800074495;XR;22/02/2024;22/02/2024;11985,792;0020A00013544;1400019823;1030000;cancelan 26.03;20240222-11985,79
3071587446;202402161024563290;1800074273;XR;16/02/2024;16/02/2024;11985,792;0020A00013484;1400019741;1030000;cancelan 18.03.24;20240216-11985,79
3071587446;202403040804063792;1800074675;XR;04/03/2024;04/03/2024;11985,792;0020A00013595;100055537;1030000;ANULADA;20240304-11985,79
3071587446;202402221436353555;1800074491;XR;22/02/2024;22/02/2024;11985,792;0020A00013541;1400019823;1030000;cancelan 26.03;20240222-11985,79
3071587446;202401181334302722;1800073823;XR;18/01/2024;18/01/2024;11985,792;0020A00013350;1400019617;1030000;cancelan 22.02.24;20240118-11985,79
3071587446;202401301254363038;1800074085;XR;30/01/2024;30/01/2024;11985,792;0020A00013406;1400019732;1030000;cancelan 04.03.24;20240130-11985,79
3071587446;202401311404263056;1800074100;XR;31/01/2024;31/01/2024;11985,792;0020A00013415;1400019732;1030000;cancelan 04.03.24;20240131-11985,79
3071587446;202402141618393271;1800074263;XR;14/02/2024;14/02/2024;11985,792;0020A00013477;1400019738;1030000;cancelan 14.03.24;20240214-11985,79
3071587446;202401250927272877;1800073948;XR;25/01/2024;25/01/2024;11985,792;0020A00013381;1400019621;1030000;RECLAMO 27.02.24;20240125-11985,79
3071587446;202402141615363270;1800074262;XR;14/02/2024;14/02/2024;11985,792;0020A00013476;1400019738;1030000;cancelan 14.03.24;20240214-11985,79
3071587446;202401181331202721;1800073822;XR;18/01/2024;18/01/2024;11985,792;0020A00013349;1400019617;1030000;cancelan 22.02.24;20240118-11985,79
3071522673;202401021103052334;1800073517;XR;02/01/2024;02/01/2024;12030,596;0049A00000679;1400019391;1030000;cancelan 04.01.24;20240102-12030,6
3071587446;202402081250563192;1800074204;XR;08/02/2024;08/02/2024;12038,525;0049A00000775;1400019737;1030000;cancelan 12.03.24;20240208-12038,53
3071522673;202401301450463045;1800074092;XR;30/01/2024;30/01/2024;12108,096;0020A00013412;1400020114;1030000;cancelan 15.05.24;20240130-12108,1
3071522673;202401301432253043;1800074090;XR;30/01/2024;30/01/2024;12108,096;0020A00013410;1400019816;1030000;cancelan 26.03;20240130-12108,1
3071522673;202401171448372682;1800073790;XR;17/01/2024;17/01/2024;12108,096;0020A00013335;1400019488;1030000;cancelan 22.01.24;20240117-12108,1
3071522673;202401311335273054;1800074098;XR;31/01/2024;31/01/2024;12108,096;0020A00013413;1400020114;1030000;cancelan 15.05.24;20240131-12108,1
3071522673;202401111004212510;1800073637;XR;11/01/2024;11/01/2024;12108,096;0020A00013273;1400019675;1030000;CANCELAN 17.02.24;20240111-12108,1
3071522673;202402051503103114;1800074150;XR;05/02/2024;05/02/2024;12108,096;0020A00013424;1400020114;1030000;cancelan 15.05.24;20240205-12108,1
3071522673;202402081403353200;1800074212;XR;08/02/2024;08/02/2024;12108,096;0020A00013442;1400019673;1030000;CANCELAN 17.02.24;20240208-12108,1
3071522673;202401151014342564;1800073677;XR;15/01/2024;15/01/2024;12108,096;0020A00013304;1400020114;1030000;cancelan 15.05.24;20240115-12108,1
3071522673;202402021436513076;1800074113;XR;02/02/2024;02/02/2024;12108,096;0020A00013423;1400020114;1030000;cancelan 15.05.24;20240202-12108,1
3071522673;202402081419043203;1800074215;XR;08/02/2024;08/02/2024;12108,096;0020A00013445;1400019673;1030000;CANCELAN 17.02.24;20240208-12108,1
3071522673;202401251018152887;1800073954;XR;25/01/2024;25/01/2024;12108,096;0020A00013386;1400020114;1030000;cancelan 15.05.24;20240125-12108,1
3065767771;202401031451572370;1800073549;XR;03/01/2024;03/01/2024;12111,57;0049B00000358;1400019830;1030000;RECLAMO 13.03.24 / 21.03.24 - susp. serv;20240103-12111,57
2723361202;202401300738392993;1800074047;XR;29/01/2024;29/01/2024;12150;0050A00004825;1500068790;1030000;ALQUILER CONSULTORIO 10/2023;20240129-12150
2027200456;202403251036340064;1800074971;XR;25/03/2024;25/03/2024;12200;0050B00000168;1500069978;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-12200
3054666243;202403151400044103;1800074919;XR;15/03/2024;15/03/2024;12350;0020B00023779;1400021182;1030000;MIN SALUD - SERVICIO DE CONSULTA - PERIODO 01/02/2;20240315-12350
3054666243;202402190922443329;1800074302;XR;19/02/2024;19/02/2024;12350;0020B00023575;1400020709;1030000;MIN SALUD - SERVICIO DE CONSULTAS PERIODO 03/01/20;20240219-12350
3071587446;202402091029063216;1800074226;XR;09/02/2024;09/02/2024;12556,317;0049A00000779;1400019737;1030000;cancelan 12.03.24;20240209-12556,32
3071522673;202402051505173115;1800074151;XR;05/02/2024;05/02/2024;12593,63;0020A00013425;1400019673;1030000;cancelan 26.02.24;20240205-12593,63
2712833979;202402280705433713;1800074619;XR;27/02/2024;27/02/2024;12600;0050A00004883;1500069390;1030000;ALQUILER CONSULTORIO 11/2023;20240227-12600
2017329691;202403251603130101;1800075007;XR;25/03/2024;25/03/2024;12600;0050A00004943;1500069984;1030000;ALQUILER DE CONSULTORIO DICIEMBRE 2023.;20240325-12600
3068436191;202401221224342801;1800073889;XR;22/01/2024;22/01/2024;12618;0020B00023451;1400019805;1030000;cancelan 15.03.24;20240122-12618
3071185432;202402060841543125;1800074161;XR;06/02/2024;06/02/2024;12643,488;0130A00000024;1400019720;1030000;cancelan 14.03.24;20240206-12643,49
3054584303;202402060756513121;1800074157;XR;06/02/2024;06/02/2024;12771,627;0049A00000762;1400019759;1030000;cancelan 21.03.24;20240206-12771,63
3071185432;202403140940214053;1800074882;XR;07/02/2024;07/02/2024;12902,5;0020A00013430;1400019720;1030000;cancelan 14.03.24;20240207-12902,5
3065485516;202401161034422609;1800073722;XR;16/01/2024;16/01/2024;12971,42;0127A00000081;1400019715;1030000;Fecha estimada de pago 12.02.24;20240116-12971,42
3071587446;202404081135370331;1800075192;XR;18/03/2024;18/03/2024;12984,608;0020A00013670;1400019879;1030000;RECLAMO 23.04.24;20240318-12984,61
3071587446;202403151158204098;1800074915;XR;15/03/2024;15/03/2024;12984,608;0020A00013668;1400019877;1030000;cancelan 22.04.24;20240315-12984,61
3071587446;202402281351513752;1800074657;XR;28/02/2024;28/02/2024;12984,608;0020A00013581;1400019841;1030000;cancelan 03.04.24;20240228-12984,61
3071587446;202403141337064082;1800074901;XR;14/03/2024;14/03/2024;12984,608;0020A00013666;1400019877;1030000;cancelan 22.04.24;20240314-12984,61
3070965249;202401260951332905;1800073968;XR;26/01/2024;26/01/2024;13000;0020A00013387;1400020097;1030000;cancelan 17.04.24;20240126-13000
3070965249;202401261055132906;1800073969;XR;26/01/2024;26/01/2024;13000;0020A00013388;1400020097;1030000;cancelan 17.04.24;20240126-13000
