FECHA;REF.;LET.;SUC.;NUM.;DEBE;HABER;SALDO;CONCEPTO;EMPRESA;FECHA ENTREGA;ClaveCtaCtte
03/01/2024;FA;B;49;353;579176,68;0;710913,981;FACTURACION DE SERVICIOS AL 20/12/2023;144 ASOCIACION MUTUAL SANCOR116190;lunes, 8 de enero de 2024;20240103-579176,68
03/01/2024;FA;B;49;354;75781,5;0;937139,756;FACTURACION DE SERVICIOS AL 21/12/2023;3 I.O.S.F.A.;jueves, 4 de enero de 2024;20240103-75781,5
03/01/2024;FA;B;49;355;441094,5;0;378234,256;FACTURACION DE SERVICIOS AL 20/12/2023;3 I.O.S.F.A.;jueves, 4 de enero de 2024;20240103-441094,5
03/01/2024;FA;B;49;356;10327,02;0;408717,966;FACTURACION DE SERVICIOS AL 20/12/2023;153 O.S. PERSONAL INDUSTRIA DE LA MADERA;lunes, 8 de enero de 2024;20240103-10327,01
03/01/2024;FA;B;49;357;65414,18;0;531656,465;FACTURACION DE SERVICIOS AL 20/12/2023;133 O.S. P.E.D.Y C.;lunes, 8 de enero de 2024;20240103-65414,18
03/01/2024;FA;B;49;358;12111,57;0;543768,035;FACTURACION DE SERVICIOS AL 20/12/2023;151 O.S. C.T.C.P. - (UTA);jueves, 11 de enero de 2024;20240103-12111,57
03/01/2024;FA;B;49;359;15519,72;0;559287,754;FACTURACION DE SERVICIOS AL 20/12/2023;122 JERARQUICOS SALUD (3265);lunes, 8 de enero de 2024;20240103-15519,72
03/01/2024;FA;B;49;360;4901,83;0;564189,579;FACTURACION DE SERVICIOS AL 20/12/2023;18 O.S. P.T.V (PERSONAL DE TELEVISIÓN);lunes, 8 de enero de 2024;20240103-4901,82
03/01/2024;FA;B;49;361;20498,49;0;584688,065;FACTURACION DE SERVICIOS AL 20/12/2023;154 OSTPCPH Y ARA (PASTELEROS);lunes, 8 de enero de 2024;20240103-20498,49
03/01/2024;FA;B;49;351;3294458,04;0;879146,103;FACTURACION DE SERVICIOS AL 28/01/2024;74 O.S. E.F.;;20240103-3294458,04
04/01/2024;FA;B;49;362;10590;0;76214,663;FACTURACION DE SERVICIOS AL 20/12/2023;156 D.A.S.U.TE.N.;jueves, 11 de enero de 2024;20240104-10590
04/01/2024;FA;B;49;363;9771,17;0;88618,783;FACTURACION DE SERVICIOS AL 20/12/2023;45 O.S. P.F. (PERSONAL DE FARMACIA);lunes, 8 de enero de 2024;20240104-9771,17
04/01/2024;FA;B;49;364;85843,76;0;272541,11;FACTURACION DE SERVICIOS AL 20/12/2023;25 O.S DEL PODER JUDICIAL (0375);lunes, 8 de enero de 2024;20240104-85843,76
04/01/2024;FA;B;49;365;37475,66;0;338466,683;FACTURACION DE SERVICIOS AL 20/12/2023;7 O.S. SERVICIOS SOCIALES BANCARIOS;miércoles, 10 de enero de 2024;20240104-37475,65
04/01/2024;FA;B;49;366;55847,8;0;394314,478;FACTURACION DE SERVICIOS AL 20/12/2023;73 O.S. D.O.P.  (MAESTROS PRIVADOS);lunes, 8 de enero de 2024;20240104-55847,79
04/01/2024;FA;B;49;367;67169,48;0;470011,935;FACTURACION DE SERVICIOS AL 20/12/2023;10 SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;viernes, 12 de enero de 2024;20240104-67169,48
04/01/2024;FA;B;49;368;11560,87;0;489324,305;FACTURACION DE SERVICIOS AL 20/12/2023;1 O.S. P.SANIDAD ARGENTINA;viernes, 5 de enero de 2024;20240104-11560,87
08/01/2024;FA;B;49;369;25013,03;0;120507,344;FACTURACION DE SERVICIOS AL 20/12/2023;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;viernes, 12 de enero de 2024;20240108-25013,03
08/01/2024;FA;B;49;370;82608,67;0;203116,009;FACTURACION DE SERVICIOS AL 21/12/2023;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;viernes, 12 de enero de 2024;20240108-82608,67
08/01/2024;FA;B;49;371;44555,37;0;247671,374;FACTURACION DE SERVICIOS AL 22/12/2023;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;viernes, 12 de enero de 2024;20240108-44555,37
18/01/2024;FA;B;49;372;2745,86;0;380342,767;FACTURACION DE SERVICIOS AL 28/01/2024;74 O.S. E.F.;;20240118-2745,86
05/02/2024;FA;B;49;373;3466669,12;0;103970,133;FACTURACION DE SERVICIOS AL 28/02/2024;74 O.S. E.F.;;20240205-3466669,12
05/02/2024;FA;B;49;374;14553,23;0;118523,359;FACTURACION DE SERVICIOS AL  1/01/2024;144 ASOCIACION MUTUAL SANCOR116190;miércoles, 14 de febrero de 2024;20240205-14553,23
05/02/2024;FA;B;49;375;981290,35;0;99813,711;FACTURACION DE SERVICIOS AL 20/01/2024;144 ASOCIACION MUTUAL SANCOR116190;miércoles, 14 de febrero de 2024;20240205-981290,35
05/02/2024;FA;B;49;376;492044,21;0;591857,923;FACTURACION DE SERVICIOS AL 20/01/2024;3 I.O.S.F.A.;jueves, 8 de febrero de 2024;20240205-492044,21
05/02/2024;FA;B;49;377;108941,98;0;700799,907;FACTURACION DE SERVICIOS AL 21/01/2024;3 I.O.S.F.A.;jueves, 8 de febrero de 2024;20240205-108941,98
05/02/2024;FA;B;49;378;43420,6;0;321145,535;FACTURACION DE SERVICIOS AL 20/01/2024;122 JERARQUICOS SALUD (3265);miércoles, 14 de febrero de 2024;20240205-43420,6
05/02/2024;FA;B;49;379;5470,69;0;455367,475;FACTURACION DE SERVICIOS AL 20/01/2024;151 O.S. C.T.C.P. - (UTA);miércoles, 14 de febrero de 2024;20240205-5470,69
05/02/2024;FA;B;49;380;5115,66;0;460483,13;FACTURACION DE SERVICIOS AL 20/01/2024;1 O.S. P.SANIDAD ARGENTINA;jueves, 8 de febrero de 2024;20240205-5115,66
05/02/2024;FA;B;49;381;57544,59;0;518027,715;FACTURACION DE SERVICIOS AL 20/01/2024;10 SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;jueves, 8 de febrero de 2024;20240205-57544,58
05/02/2024;FA;B;49;382;5733,98;0;527731,705;FACTURACION DE SERVICIOS AL 20/01/2024;153 O.S. PERSONAL INDUSTRIA DE LA MADERA;jueves, 15 de febrero de 2024;20240205-5733,98
05/02/2024;FA;B;49;383;11643,49;0;568132,86;FACTURACION DE SERVICIOS AL 20/01/2024;133 O.S. P.E.D.Y C.;jueves, 15 de febrero de 2024;20240205-11643,49
05/02/2024;FA;B;49;384;89431,65;0;689417,08;FACTURACION DE SERVICIOS AL 20/01/2024;25 O.S DEL PODER JUDICIAL (0375);miércoles, 14 de febrero de 2024;20240205-89431,65
05/02/2024;FA;B;49;385;4505,27;0;811825,059;FACTURACION DE SERVICIOS AL 20/01/2024;7 O.S. SERVICIOS SOCIALES BANCARIOS;miércoles, 14 de febrero de 2024;20240205-4505,27
05/02/2024;FA;B;49;386;4914,84;0;816739,899;FACTURACION DE SERVICIOS AL 20/01/2024;73 O.S. D.O.P.  (MAESTROS PRIVADOS);jueves, 15 de febrero de 2024;20240205-4914,84
05/02/2024;FA;B;49;387;3605,27;0;820345,169;FACTURACION DE SERVICIOS AL 20/01/2024;154 OSTPCPH Y ARA (PASTELEROS);jueves, 15 de febrero de 2024;20240205-3605,27
06/02/2024;FA;B;49;388;1726,05;0;945255,628;FACTURACION DE SERVICIOS AL 20/01/2024;18 O.S. P.T.V (PERSONAL DE TELEVISIÓN);jueves, 15 de febrero de 2024;20240206-1726,05
06/02/2024;FA;B;49;389;77350,22;0;573952,56;FACTURACION DE SERVICIOS AL 20/01/2024;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;;20240206-77350,22
06/02/2024;FA;B;49;390;6178,28;0;610581,651;FACTURACION DE SERVICIOS AL 20/01/2024;6 H.R.U - HOSPITAL REGIONAL USHUAIA;viernes, 9 de febrero de 2024;20240206-6178,28
16/02/2024;FA;B;49;391;77350,22;0;669427,485;FACTURACION DE SERVICIOS AL 20/01/2024;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;lunes, 19 de febrero de 2024;20240216-77350,22
22/02/2024;FA;B;49;392;120645,68;0;922431,738;REFACTURACION SOBRE FC B-49-320;144 ASOCIACION MUTUAL SANCOR116190;jueves, 22 de febrero de 2024;20240222-120645,68
22/02/2024;FA;B;49;393;93820,54;0;16161,722;REFACTURACION SOBRE FC B-49-327;144 ASOCIACION MUTUAL SANCOR116190;jueves, 22 de febrero de 2024;20240222-93820,54
22/02/2024;FA;B;49;394;66847,75;0;83009,474;REFACTURACION SOBRE FC B-49-353;144 ASOCIACION MUTUAL SANCOR116190;jueves, 22 de febrero de 2024;20240222-66847,75
04/03/2024;FA;B;49;395;3731763,1;0;953862,051;FACTURACION DE SERVICIOS AL 28/03/2024;74 O.S. E.F.;;20240304-3731763,1
04/03/2024;FA;B;49;396;690966,64;0;661233,148;FACTURACION DE SERVICIOS AL 20/02/2024;144 ASOCIACION MUTUAL SANCOR116190;lunes, 11 de marzo de 2024;20240304-690966,64
05/03/2024;FA;B;49;397;124779,09;0;405654,946;FACTURACION DE SERVICIOS AL 20/02/2024;25 O.S DEL PODER JUDICIAL (0375);lunes, 11 de marzo de 2024;20240305-124779,09
05/03/2024;FA;B;49;398;6926,39;0;540248,573;FACTURACION DE SERVICIOS AL  5/03/2024;1 O.S. P.SANIDAD ARGENTINA;jueves, 7 de marzo de 2024;20240305-6926,39
05/03/2024;FA;B;49;399;25627,38;0;602798,668;FACTURACION DE SERVICIOS AL 20/02/2024;133 O.S. P.E.D.Y C.;lunes, 11 de marzo de 2024;20240305-25627,38
05/03/2024;FA;B;49;400;8513,21;0;644981,369;FACTURACION DE SERVICIOS AL 20/02/2024;18 O.S. P.T.V (PERSONAL DE TELEVISIÓN);lunes, 11 de marzo de 2024;20240305-8513,2
05/03/2024;FA;B;49;401;24018,36;0;674324,134;FACTURACION DE SERVICIOS AL 20/02/2024;7 O.S. SERVICIOS SOCIALES BANCARIOS;martes, 12 de marzo de 2024;20240305-24018,360
05/03/2024;FA;B;49;402;21912;0;632719,588;FACTURACION DE SERVICIOS AL 20/02/2024;73 O.S. D.O.P.  (MAESTROS PRIVADOS);lunes, 11 de marzo de 2024;20240305-21912
05/03/2024;FA;B;49;403;3638,49;0;670718,433;FACTURACION DE SERVICIOS AL 20/02/2024;154 OSTPCPH Y ARA (PASTELEROS);lunes, 11 de marzo de 2024;20240305-3638,49
05/03/2024;FA;B;49;404;26212,48;0;696930,913;FACTURACION DE SERVICIOS AL 20/02/2024;122 JERARQUICOS SALUD (3265);lunes, 11 de marzo de 2024;20240305-26212,48
05/03/2024;FA;B;49;405;5148,88;0;702079,793;FACTURACION DE SERVICIOS AL 20/02/2024;151 O.S. C.T.C.P. - (UTA);lunes, 11 de marzo de 2024;20240305-5148,88
05/03/2024;FA;B;49;406;4476,02;0;706555,808;FACTURACION DE SERVICIOS AL 20/02/2024;116 O.S. PERSONAL INDUSTRIA TEXTIL;jueves, 14 de marzo de 2024;20240305-4476,02
06/03/2024;FA;B;49;407;357336,63;0;793277,433;FACTURACION DE SERVICIOS AL 21/02/2024;3 I.O.S.F.A.;viernes, 8 de marzo de 2024;20240306-357336,63
06/03/2024;FA;B;49;408;7618,05;0;800895,483;FACTURACION DE SERVICIOS AL 25/02/2024;3 I.O.S.F.A.;viernes, 8 de marzo de 2024;20240306-7618,05
06/03/2024;FA;B;49;409;676140,79;0;477036,275;FACTURACION DE SERVICIOS AL 20/02/2024;3 I.O.S.F.A.;viernes, 8 de marzo de 2024;20240306-676140,79
06/03/2024;FA;B;49;410;43706,97;0;535771,602;FACTURACION DE SERVICIOS AL 20/02/2024;10 SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;viernes, 8 de marzo de 2024;20240306-43706,97
06/03/2024;FA;B;49;411;207289,99;0;299901,522;FACTURACION DE SERVICIOS AL 28/03/2024;144 ASOCIACION MUTUAL SANCOR116190;;20240306-207289,99
11/03/2024;FA;B;49;412;29137,98;0;461855,993;FACTURACION DE SERVICIOS AL 11/03/2024;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;lunes, 11 de marzo de 2024;20240311-29137,98
11/03/2024;FA;B;49;413;49382,44;0;513338,582;FACTURACION DE SERVICIOS AL 21/02/2024;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;lunes, 11 de marzo de 2024;20240311-49382,44
11/03/2024;FA;B;49;414;57995,11;0;571333,694;FACTURACION DE SERVICIOS AL 22/02/2024;46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;lunes, 11 de marzo de 2024;20240311-57995,11
13/03/2024;FA;B;49;415;22681,02;0;124369,385;FACTURACION DE SERVICIOS AL 22/02/2024;3 I.O.S.F.A.;lunes, 18 de marzo de 2024;20240313-22681,01
14/03/2024;FA;B;49;416;466,8;0;54465,672;FACTURACION DE SERVICIOS AL 20/02/2024;6 H.R.U - HOSPITAL REGIONAL USHUAIA;martes, 19 de marzo de 2024;20240314-466,8
02/01/2024;FA;A;49;674;776,68;0;165186,878;FACTURACION DE SERVICIOS AL  1/12/2023;199 PAX & CREW S.R.L.;jueves, 4 de enero de 2024;20240102-776,68
02/01/2024;FA;A;49;675;28607,69;0;283088,715;FACTURACION DE SERVICIOS AL 30/12/2023;199 PAX & CREW S.R.L.;jueves, 4 de enero de 2024;20240102-28607,69
02/01/2024;FA;A;49;676;11002,96;0;294091,671;FACTURACION DE SERVICIOS AL 31/12/2023;199 PAX & CREW S.R.L.;jueves, 4 de enero de 2024;20240102-11002,96
02/01/2024;FA;A;49;677;30937,72;0;325029,392;FACTURACION DE SERVICIOS AL 28/12/2023;199 PAX & CREW S.R.L.;jueves, 4 de enero de 2024;20240102-30937,72
02/01/2024;FA;A;49;678;8107,57;0;818344,074;FACTURACION DE SERVICIOS AL 28/12/2023;514 BAHIA SALUD S.R.L.;;20240102-8107,57
02/01/2024;FA;A;49;679;12030,6;0;830374,67;FACTURACION DE SERVICIOS AL 30/12/2023;514 BAHIA SALUD S.R.L.;;20240102-12030,6
02/01/2024;FA;A;49;680;2484,58;0;832859,245;FACTURACION DE SERVICIOS AL 29/12/2023;514 BAHIA SALUD S.R.L.;;20240102-2484,58
03/01/2024;FA;A;49;681;5622,99;0;5568,907;FACTURACION DE SERVICIOS AL  2/01/2024;514 BAHIA SALUD S.R.L.;;20240103-5622,99
03/01/2024;FA;A;49;682;57524,32;0;466242,285;FACTURACION DE SERVICIOS AL 20/12/2023;13 O.S. M.A.T.A.;lunes, 8 de enero de 2024;20240103-57524,32
04/01/2024;FA;A;49;683;564,24;0;20232,686;FACTURACION DE SERVICIOS AL 20/12/2023;39 O.S. S.E.G - OBRA SOCIAL DE SEGUROS;miércoles, 10 de enero de 2024;20240104-564,24
04/01/2024;FA;A;49;684;6433,51;0;26666,195;FACTURACION DE SERVICIOS AL 20/12/2023;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240104-6433,51
04/01/2024;FA;A;49;685;2859,34;0;29525,531;FACTURACION DE SERVICIOS AL 20/12/2023;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240104-2859,34
04/01/2024;FA;A;49;686;3653,6;0;33179,13;FACTURACION DE SERVICIOS AL 20/12/2023;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240104-3653,6
04/01/2024;FA;A;49;687;6910,07;0;40089,195;FACTURACION DE SERVICIOS AL 20/12/2023;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240104-6910,06
04/01/2024;FA;A;49;688;4328,72;0;44417,915;FACTURACION DE SERVICIOS AL 20/12/2023;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240104-4328,72
04/01/2024;FA;A;49;689;5956,95;0;50374,865;FACTURACION DE SERVICIOS AL 20/12/2023;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240104-5956,95
04/01/2024;FA;A;49;690;15249,8;0;65624,663;FACTURACION DE SERVICIOS AL 20/12/2023;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240104-15249,8
04/01/2024;FA;A;49;691;2632,95;0;78847,613;FACTURACION DE SERVICIOS AL 20/12/2023;139 O.S. D.E.P.Y M.;martes, 9 de enero de 2024;20240104-2632,95
04/01/2024;FA;A;49;692;1989,34;0;90608,123;FACTURACION DE SERVICIOS AL 20/12/2023;48 HOSPITAL ALEMAN;lunes, 8 de enero de 2024;20240104-1989,34
04/01/2024;FA;A;49;693;7358,81;0;97966,931;FACTURACION DE SERVICIOS AL 20/12/2023;47 MEDICUS S.A.;lunes, 8 de enero de 2024;20240104-7358,81
04/01/2024;FA;A;49;694;28449,92;0;300991,028;FACTURACION DE SERVICIOS AL 20/12/2023;8 O.S. PE. CON.  (CONSTRUCCION);lunes, 8 de enero de 2024;20240104-28449,92
04/01/2024;FA;A;49;695;8527,98;0;402842,455;FACTURACION DE SERVICIOS AL 20/12/2023;23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;lunes, 8 de enero de 2024;20240104-8527,98
04/01/2024;FA;A;49;696;7751,5;0;477763,435;FACTURACION DE SERVICIOS AL 20/12/2023;31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);lunes, 8 de enero de 2024;20240104-7751,5
04/01/2024;FA;A;49;697;33513,48;0;553419,017;FACTURACION DE SERVICIOS AL 20/12/2023;15 MEDLINK SA;jueves, 4 de enero de 2024;20240104-33513,48
04/01/2024;FA;A;49;698;95993,04;0;649412,057;FACTURACION DE SERVICIOS AL 20/12/2023;15 MEDLINK SA;jueves, 4 de enero de 2024;20240104-95993,04
04/01/2024;FA;A;49;699;154422,84;0;803834,897;FACTURACION DE SERVICIOS AL 20/12/2023;15 MEDLINK SA;jueves, 4 de enero de 2024;20240104-154422,84
04/01/2024;FA;A;49;700;148026,41;0;951861,303;FACTURACION DE SERVICIOS AL 20/12/2023;15 MEDLINK SA;jueves, 4 de enero de 2024;20240104-148026,41
04/01/2024;FA;A;49;701;6795,36;0;958656,663;FACTURACION DE SERVICIOS AL 25/12/2023;15 MEDLINK SA;jueves, 4 de enero de 2024;20240104-6795,36
04/01/2024;FA;A;49;702;7976,81;0;77071,256;FACTURACION DE SERVICIOS AL  3/01/2024;514 BAHIA SALUD S.R.L.;;20240104-7976,81
05/01/2024;FA;A;49;703;1830,74;0;303246,388;FACTURACION DE SERVICIOS AL  4/01/2024;514 BAHIA SALUD S.R.L.;;20240105-1830,74
05/01/2024;FA;A;49;704;8931,81;0;325295,302;FACTURACION DE SERVICIOS AL  4/01/2024;199 PAX & CREW S.R.L.;miércoles, 10 de enero de 2024;20240105-8931,81
05/01/2024;FA;A;49;705;4626,16;0;389251,13;FACTURACION DE SERVICIOS AL 20/12/2023;171 LAB. G.P. S.R.L.;;20240105-4626,16
05/01/2024;FA;A;49;706;22376,16;0;411627,288;FACTURACION DE SERVICIOS AL 20/12/2023;439 HEREDIA EDMUNDO RAMON;;20240105-22376,16
05/01/2024;FA;A;49;707;90368,7;0;507440,808;FACTURACION DE SERVICIOS AL 20/12/2023;489 CUIDADOS INTEGRALES SANITARIOS S.R.L;jueves, 18 de enero de 2024;20240105-90368,7
08/01/2024;FA;A;49;708;8155,13;0;114142,34;FACTURACION DE SERVICIOS AL  7/01/2024;199 PAX & CREW S.R.L.;miércoles, 10 de enero de 2024;20240108-8155,13
08/01/2024;FA;A;49;709;44659,06;0;158801,404;FACTURACION DE SERVICIOS AL  6/01/2024;199 PAX & CREW S.R.L.;miércoles, 10 de enero de 2024;20240108-44659,06
08/01/2024;FA;A;49;710;25371,52;0;184172,925;FACTURACION DE SERVICIOS AL  5/01/2024;199 PAX & CREW S.R.L.;miércoles, 10 de enero de 2024;20240108-25371,52
09/01/2024;FA;A;49;711;31253,95;0;101196,871;FACTURACION DE SERVICIOS AL  7/01/2024;199 PAX & CREW S.R.L.;miércoles, 10 de enero de 2024;20240109-31253,95
09/01/2024;FA;A;49;712;12426,87;0;113623,736;FACTURACION DE SERVICIOS AL  8/01/2024;199 PAX & CREW S.R.L.;miércoles, 10 de enero de 2024;20240109-12426,860
11/01/2024;FA;A;49;713;14645,94;0;748757,139;FACTURACION DE SERVICIOS AL  9/01/2024;514 BAHIA SALUD S.R.L.;;20240111-14645,94
11/01/2024;FA;A;49;714;10744,06;0;867931,619;FACTURACION DE SERVICIOS AL 20/01/2024;199 PAX & CREW S.R.L.;viernes, 12 de enero de 2024;20240111-10744,06
11/01/2024;FA;A;49;715;4660,07;0;225002,588;FACTURACION DE SERVICIOS AL 11/01/2024;199 PAX & CREW S.R.L.;viernes, 12 de enero de 2024;20240111-4660,07
11/01/2024;FA;A;49;716;30678,83;0;260134,651;FACTURACION DE SERVICIOS AL  9/01/2024;199 PAX & CREW S.R.L.;viernes, 12 de enero de 2024;20240111-30678,83
11/01/2024;FA;A;49;717;4707,63;0;264842,276;FACTURACION DE SERVICIOS AL  9/01/2024;514 BAHIA SALUD S.R.L.;;20240111-4707,620
12/01/2024;ND;A;49;669;246153,28;0;688080,817;RECUPERO DE GASTOS;200 PARTICULARES;viernes, 12 de enero de 2024;20240112-246153,28
15/01/2024;FA;A;49;718;7322,97;0;946572,995;FACTURACION DE SERVICIOS AL 12/01/2024;514 BAHIA SALUD S.R.L.;;20240115-7322,97
15/01/2024;FA;A;49;719;12556,32;0;959129,312;FACTURACION DE SERVICIOS AL 12/01/2024;199 PAX & CREW S.R.L.;miércoles, 17 de enero de 2024;20240115-12556,32
16/01/2024;FA;A;49;720;1830,74;0;56881,064;FACTURACION DE SERVICIOS AL 14/01/2024;514 BAHIA SALUD S.R.L.;;20240116-1830,74
16/01/2024;FA;A;49;721;31455,51;0;88336,576;FACTURACION DE SERVICIOS AL 14/01/2024;199 PAX & CREW S.R.L.;miércoles, 17 de enero de 2024;20240116-31455,51
16/01/2024;FA;A;49;722;8931,81;0;97268,387;FACTURACION DE SERVICIOS AL 13/01/2024;199 PAX & CREW S.R.L.;miércoles, 17 de enero de 2024;20240116-8931,81
16/01/2024;FA;A;49;723;17475,28;0;542493,626;FACTURACION DE SERVICIOS AL 15/01/2024;199 PAX & CREW S.R.L.;miércoles, 17 de enero de 2024;20240116-17475,28
16/01/2024;FA;A;49;724;8155,13;0;550648,758;FACTURACION DE SERVICIOS AL 14/01/2024;199 PAX & CREW S.R.L.;miércoles, 17 de enero de 2024;20240116-8155,13
17/01/2024;FA;A;49;725;2588,93;0;931910,224;FACTURACION DE SERVICIOS AL 16/01/2024;199 PAX & CREW S.R.L.;viernes, 19 de enero de 2024;20240117-2588,93
18/01/2024;FA;A;49;726;2484,58;0;382827,342;FACTURACION DE SERVICIOS AL 16/01/2024;514 BAHIA SALUD S.R.L.;;20240118-2484,58
18/01/2024;FA;A;49;727;7322,97;0;390150,316;FACTURACION DE SERVICIOS AL 17/01/2024;514 BAHIA SALUD S.R.L.;;20240118-7322,97
19/01/2024;FA;A;49;728;5954,54;0;594185,096;FACTURACION DE SERVICIOS AL 17/01/2024;199 PAX & CREW S.R.L.;viernes, 26 de enero de 2024;20240119-5954,54
19/01/2024;FA;A;49;729;10355,72;0;604540,813;FACTURACION DE SERVICIOS AL 18/01/2024;199 PAX & CREW S.R.L.;viernes, 26 de enero de 2024;20240119-10355,72
19/01/2024;FA;A;49;730;11899,83;0;659452,724;FACTURACION DE SERVICIOS AL 18/01/2024;514 BAHIA SALUD S.R.L.;;20240119-11899,83
23/01/2024;FA;A;49;731;7896,24;0;524490,127;FACTURACION DE SERVICIOS AL 21/01/2024;199 PAX & CREW S.R.L.;viernes, 26 de enero de 2024;20240123-7896,24
23/01/2024;FA;A;49;732;7896,24;0;532386,364;FACTURACION DE SERVICIOS AL 20/01/2024;199 PAX & CREW S.R.L.;viernes, 26 de enero de 2024;20240123-7896,24
23/01/2024;FA;A;49;733;10330,62;0;542716,983;FACTURACION DE SERVICIOS AL 22/01/2024;514 BAHIA SALUD S.R.L.;;20240123-10330,62
26/01/2024;FA;A;49;734;8499,88;0;169206,354;FACTURACION DE SERVICIOS AL 22/01/2024;514 BAHIA SALUD S.R.L.;;20240126-8499,880
26/01/2024;FA;A;49;735;6538,37;0;175744,726;FACTURACION DE SERVICIOS AL 23/01/2024;514 BAHIA SALUD S.R.L.;;20240126-6538,37
26/01/2024;FA;A;49;736;10853,7;0;186598,422;FACTURACION DE SERVICIOS AL 24/01/2024;514 BAHIA SALUD S.R.L.;;20240126-10853,7
29/01/2024;FA;A;49;737;5361,46;0;231126,495;FACTURACION DE SERVICIOS AL 28/01/2024;514 BAHIA SALUD S.R.L.;;20240129-5361,46
29/01/2024;FA;A;49;738;6015,29;0;237141,789;FACTURACION DE SERVICIOS AL 29/01/2024;514 BAHIA SALUD S.R.L.;;20240129-6015,29
29/01/2024;FA;A;49;739;6601,77;0;272140,213;FACTURACION DE SERVICIOS AL 28/01/2024;199 PAX & CREW S.R.L.;jueves, 1 de febrero de 2024;20240129-6601,77
29/01/2024;FA;A;49;740;1812,25;0;273952,458;FACTURACION DE SERVICIOS AL 27/01/2024;199 PAX & CREW S.R.L.;jueves, 1 de febrero de 2024;20240129-1812,25
29/01/2024;FA;A;49;741;8931,81;0;282884,267;FACTURACION DE SERVICIOS AL 26/01/2024;199 PAX & CREW S.R.L.;jueves, 1 de febrero de 2024;20240129-8931,81
30/01/2024;FA;A;49;742;3753,95;0;833482,002;FACTURACION DE SERVICIOS AL 30/01/2024;199 PAX & CREW S.R.L.;jueves, 1 de febrero de 2024;20240130-3753,95
30/01/2024;FA;A;49;743;6930,67;0;979890,981;FACTURACION DE SERVICIOS AL 30/01/2024;514 BAHIA SALUD S.R.L.;;20240130-6930,67
31/01/2024;FA;A;49;744;26407,09;0;50439,768;FACTURACION DE SERVICIOS AL 31/01/2024;199 PAX & CREW S.R.L.;jueves, 1 de febrero de 2024;20240131-26407,09
01/02/2024;FA;A;49;745;11376,76;0;265710,99;FACTURACION DE SERVICIOS AL  1/02/2024;514 BAHIA SALUD S.R.L.;;20240201-11376,76
05/02/2024;FA;A;49;746;8458,5;0;315019,124;FACTURACION DE SERVICIOS AL 25/01/2024;51 HELIOS SALUD S.A.;miércoles, 14 de febrero de 2024;20240205-8458,5
05/02/2024;FA;A;49;747;8029;0;323048,124;FACTURACION DE SERVICIOS AL 20/01/2024;31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);miércoles, 14 de febrero de 2024;20240205-8029
05/02/2024;FA;A;49;748;17123,3;0;340171,423;FACTURACION DE SERVICIOS AL 20/01/2024;47 MEDICUS S.A.;jueves, 15 de febrero de 2024;20240205-17123,3
05/02/2024;FA;A;49;749;4680,8;0;277724,939;FACTURACION DE SERVICIOS AL 20/01/2024;139 O.S. D.E.P.Y M.;miércoles, 14 de febrero de 2024;20240205-4680,8
05/02/2024;FA;A;49;750;3970,01;0;521997,725;FACTURACION DE SERVICIOS AL 20/01/2024;39 O.S. S.E.G - OBRA SOCIAL DE SEGUROS;miércoles, 14 de febrero de 2024;20240205-3970,01
05/02/2024;FA;A;49;751;6238,19;0;574371,048;FACTURACION DE SERVICIOS AL 25/01/2024;8 O.S. PE. CON.  (CONSTRUCCION);jueves, 15 de febrero de 2024;20240205-6238,19
05/02/2024;FA;A;49;752;25614,38;0;599985,426;FACTURACION DE SERVICIOS AL 20/01/2024;8 O.S. PE. CON.  (CONSTRUCCION);jueves, 15 de febrero de 2024;20240205-25614,38
05/02/2024;FA;A;49;753;11427,85;0;700844,934;FACTURACION DE SERVICIOS AL 20/01/2024;103 CLINICA DEL VALLE SALUD S.R.L.;jueves, 15 de febrero de 2024;20240205-11427,85
