FECHA,TIPO DE DOCUMENTO,TIPO DE FACTURA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IVA,DEBE,HABER,PAGOS,SALDO,CONCEPTO,COMENTARIO,EMPRESA,FECHA ENTREGA
"martes, 23 de enero de 2024",FA,A,49,733,0,"10330,619",0,0,"542716,983",FACTURACION DE SERVICIOS AL 22/01/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 26 de enero de 2024",FA,A,49,734,0,"8499,875",0,0,"169206,354",FACTURACION DE SERVICIOS AL 22/01/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 26 de enero de 2024",FA,A,49,735,0,"6538,372",0,0,"175744,726",FACTURACION DE SERVICIOS AL 23/01/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 26 de enero de 2024",FA,A,49,736,0,"10853,696",0,0,"186598,422",FACTURACION DE SERVICIOS AL 24/01/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 29 de enero de 2024",FA,A,49,737,0,"5361,461",0,0,"231126,495",FACTURACION DE SERVICIOS AL 28/01/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 29 de enero de 2024",FA,A,49,738,0,"6015,294",0,0,"237141,789",FACTURACION DE SERVICIOS AL 29/01/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 29 de enero de 2024",FA,A,49,739,0,"6601,774",0,0,"272140,213",FACTURACION DE SERVICIOS AL 28/01/2024,,199 PAX & CREW S.R.L.,"jueves, 1 de febrero de 2024"
"lunes, 29 de enero de 2024",FA,A,49,740,0,"1812,245",0,0,"273952,458",FACTURACION DE SERVICIOS AL 27/01/2024,,199 PAX & CREW S.R.L.,"jueves, 1 de febrero de 2024"
"lunes, 29 de enero de 2024",FA,A,49,741,0,"8931,809",0,0,"282884,267",FACTURACION DE SERVICIOS AL 26/01/2024,,199 PAX & CREW S.R.L.,"jueves, 1 de febrero de 2024"
"martes, 30 de enero de 2024",FA,A,49,742,0,"3753,949",0,0,"833482,002",FACTURACION DE SERVICIOS AL 30/01/2024,,199 PAX & CREW S.R.L.,"jueves, 1 de febrero de 2024"
"martes, 30 de enero de 2024",FA,A,49,743,0,"6930,669",0,0,"979890,981",FACTURACION DE SERVICIOS AL 30/01/2024,,514 BAHIA SALUD S.R.L.,
"miércoles, 31 de enero de 2024",FA,A,49,744,0,"26407,09",0,0,"50439,768",FACTURACION DE SERVICIOS AL 31/01/2024,,199 PAX & CREW S.R.L.,"jueves, 1 de febrero de 2024"
"jueves, 1 de febrero de 2024",FA,A,49,745,0,"11376,761",0,0,"265710,99",FACTURACION DE SERVICIOS AL  1/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 5 de febrero de 2024",FA,A,49,746,0,"8458,5",0,0,"315019,124",FACTURACION DE SERVICIOS AL 25/01/2024,,51 HELIOS SALUD S.A.,"miércoles, 14 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,747,0,8029,0,0,"323048,124",FACTURACION DE SERVICIOS AL 20/01/2024,,31 O.S. F.A.T.L.Y.F. (Luz  y Fuerza),"miércoles, 14 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,748,0,"17123,299",0,0,"340171,423",FACTURACION DE SERVICIOS AL 20/01/2024,,47 MEDICUS S.A.,"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,749,0,"4680,8",0,0,"277724,939",FACTURACION DE SERVICIOS AL 20/01/2024,,139 O.S. D.E.P.Y M.,"miércoles, 14 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,750,0,"3970,01",0,0,"521997,725",FACTURACION DE SERVICIOS AL 20/01/2024,,39 O.S. S.E.G - OBRA SOCIAL DE SEGUROS,"miércoles, 14 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,751,0,"6238,188",0,0,"574371,048",FACTURACION DE SERVICIOS AL 25/01/2024,,8 O.S. PE. CON.  (CONSTRUCCION),"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,752,0,"25614,378",0,0,"599985,426",FACTURACION DE SERVICIOS AL 20/01/2024,,8 O.S. PE. CON.  (CONSTRUCCION),"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,753,0,"11427,854",0,0,"700844,934",FACTURACION DE SERVICIOS AL 20/01/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,754,0,"4328,719",0,0,"705173,653",FACTURACION DE SERVICIOS AL 20/01/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,755,0,"3455,034",0,0,"708628,687",FACTURACION DE SERVICIOS AL 20/01/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,756,0,"4666,281",0,0,"713294,968",FACTURACION DE SERVICIOS AL 20/01/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,757,0,"17175,88",0,0,"730470,848",FACTURACION DE SERVICIOS AL 20/01/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,758,0,"14330,853",0,0,"754273,256",FACTURACION DE SERVICIOS AL 20/01/2024,,43 MEDIFE ASOCIACION CIVIL,"jueves, 15 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,759,0,"3106,714",0,0,"757379,97",FACTURACION DE SERVICIOS AL  2/02/2024,,199 PAX & CREW S.R.L.,"martes, 6 de febrero de 2024"
"lunes, 5 de febrero de 2024",FA,A,49,760,0,"2353,806",0,0,"759733,776",FACTURACION DE SERVICIOS AL  5/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 5 de febrero de 2024",FA,A,49,761,0,"22884,287",0,0,"782618,063",FACTURACION DE SERVICIOS AL  4/02/2024,,514 BAHIA SALUD S.R.L.,
"martes, 6 de febrero de 2024",FA,A,49,762,0,"12771,627",0,0,"890339,576",FACTURACION DE SERVICIOS AL 20/01/2024,,48 HOSPITAL ALEMAN,"miércoles, 14 de febrero de 2024"
"martes, 6 de febrero de 2024",FA,A,49,763,0,"53190,007",0,0,"943529,583",FACTURACION DE SERVICIOS AL 20/01/2024,,13 O.S. M.A.T.A.,"miércoles, 14 de febrero de 2024"
"martes, 6 de febrero de 2024",FA,A,49,764,0,"6795,36",0,0,"952050,988",FACTURACION DE SERVICIOS AL 25/01/2024,,15 MEDLINK SA,"jueves, 8 de febrero de 2024"
"martes, 6 de febrero de 2024",FA,A,49,765,0,"64916,28",0,0,"45440,988",FACTURACION DE SERVICIOS AL 20/01/2024,,15 MEDLINK SA,"jueves, 8 de febrero de 2024"
"martes, 6 de febrero de 2024",FA,A,49,766,0,"139785,36",0,0,"185226,348",FACTURACION DE SERVICIOS AL 20/01/2024,,15 MEDLINK SA,"jueves, 8 de febrero de 2024"
"martes, 6 de febrero de 2024",FA,A,49,767,0,"168253,8",0,0,"353480,148",FACTURACION DE SERVICIOS AL 20/01/2024,,15 MEDLINK SA,"jueves, 8 de febrero de 2024"
"martes, 6 de febrero de 2024",FA,A,49,768,0,107395,0,0,"460875,148",FACTURACION DE SERVICIOS AL 20/01/2024,,15 MEDLINK SA,"jueves, 8 de febrero de 2024"
"martes, 6 de febrero de 2024",FA,A,49,769,0,"5361,454",0,0,"169408,56",FACTURACION DE SERVICIOS AL  5/02/2024,,514 BAHIA SALUD S.R.L.,
"martes, 6 de febrero de 2024",FA,A,49,770,0,"267888,035",0,0,"496602,34",FACTURACION DE SERVICIOS AL 20/01/2024,,489 CUIDADOS INTEGRALES SANITARIOS S.R.L,
"martes, 6 de febrero de 2024",FA,A,49,771,0,"23674,716",0,0,"597627,276",FACTURACION DE SERVICIOS AL 20/01/2024,,439 HEREDIA EDMUNDO RAMON,
"martes, 6 de febrero de 2024",FA,A,49,772,0,"6776,1",0,0,"604403,376",FACTURACION DE SERVICIOS AL 20/01/2024,,171 LAB. G.P. S.R.L.,
"jueves, 8 de febrero de 2024",FA,A,49,773,0,"4739,31",0,0,"634782,577",FACTURACION DE SERVICIOS AL 19/01/2024,,489 CUIDADOS INTEGRALES SANITARIOS S.R.L,"jueves, 8 de febrero de 2024"
"jueves, 8 de febrero de 2024",FA,A,49,774,0,"263148,725",0,0,"897931,302",FACTURACION DE SERVICIOS AL 20/01/2024,,489 CUIDADOS INTEGRALES SANITARIOS S.R.L,"jueves, 8 de febrero de 2024"
"jueves, 8 de febrero de 2024",FA,A,49,775,0,"12038,525",0,0,"796012,351",FACTURACION DE SERVICIOS AL  6/02/2024,,199 PAX & CREW S.R.L.,"jueves, 15 de febrero de 2024"
"jueves, 8 de febrero de 2024",FA,A,49,776,0,"5307,306",0,0,"801319,657",FACTURACION DE SERVICIOS AL  7/02/2024,,199 PAX & CREW S.R.L.,"jueves, 15 de febrero de 2024"
"jueves, 8 de febrero de 2024",FA,A,49,777,0,"1699,975",0,0,"861929,524",FACTURACION DE SERVICIOS AL  8/02/2024,,514 BAHIA SALUD S.R.L.,
"jueves, 8 de febrero de 2024",FA,A,49,778,0,"26153,47",0,0,"888082,994",FACTURACION DE SERVICIOS AL  7/02/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 9 de febrero de 2024",FA,A,49,779,0,"12556,317",0,0,"78797,423",FACTURACION DE SERVICIOS AL 12/01/2024,,199 PAX & CREW S.R.L.,"jueves, 15 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,780,0,"16698,602",0,0,"378170,593",FACTURACION DE SERVICIOS AL 11/02/2024,,199 PAX & CREW S.R.L.,"miércoles, 21 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,781,0,"8802,366",0,0,"386972,959",FACTURACION DE SERVICIOS AL 12/02/2024,,199 PAX & CREW S.R.L.,"miércoles, 21 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,782,0,"4660,073",0,0,"391633,032",FACTURACION DE SERVICIOS AL 13/02/2024,,199 PAX & CREW S.R.L.,"miércoles, 21 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,783,0,"6860,663",0,0,"398493,695",FACTURACION DE SERVICIOS AL 10/02/2024,,199 PAX & CREW S.R.L.,"miércoles, 21 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,784,0,"8672,915",0,0,"407166,61",FACTURACION DE SERVICIOS AL  9/02/2024,,199 PAX & CREW S.R.L.,"miércoles, 21 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,785,0,"8672,918",0,0,"415839,528",FACTURACION DE SERVICIOS AL 14/02/2024,,199 PAX & CREW S.R.L.,"miércoles, 21 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,786,0,"16439,709",0,0,"407569,846",FACTURACION DE SERVICIOS AL 15/02/2024,,199 PAX & CREW S.R.L.,"miércoles, 21 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,A,49,787,0,"5230,693",0,0,"543643,443",FACTURACION DE SERVICIOS AL 12/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 19 de febrero de 2024",FA,A,49,788,0,"23407,362",0,0,"567050,805",FACTURACION DE SERVICIOS AL 11/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 19 de febrero de 2024",FA,A,49,789,0,"6930,669",0,0,"573981,474",FACTURACION DE SERVICIOS AL 15/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 19 de febrero de 2024",FA,A,49,790,0,"13076,735",0,0,"587058,209",FACTURACION DE SERVICIOS AL 17/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 19 de febrero de 2024",FA,A,49,791,0,"5361,461",0,0,"592419,67",FACTURACION DE SERVICIOS AL 13/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 19 de febrero de 2024",FA,A,49,792,0,"24191,97",0,0,"616611,64",FACTURACION DE SERVICIOS AL 10/02/2024,,514 BAHIA SALUD S.R.L.,
"jueves, 22 de febrero de 2024",FA,A,49,793,0,"5307,309",0,0,"482675,852",FACTURACION DE SERVICIOS AL 16/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"jueves, 22 de febrero de 2024",FA,A,49,794,0,"8155,134",0,0,"490830,986",FACTURACION DE SERVICIOS AL 17/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"jueves, 22 de febrero de 2024",FA,A,49,795,0,"13850,78",0,0,"504681,766",FACTURACION DE SERVICIOS AL 22/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"jueves, 22 de febrero de 2024",FA,A,49,796,0,"7766,791",0,0,"512448,557",FACTURACION DE SERVICIOS AL 19/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"jueves, 22 de febrero de 2024",FA,A,49,797,0,"11002,95",0,0,"523451,507",FACTURACION DE SERVICIOS AL 20/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"jueves, 22 de febrero de 2024",FA,A,49,798,0,"9579,04",0,0,"533030,547",FACTURACION DE SERVICIOS AL 21/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"viernes, 23 de febrero de 2024",FA,A,49,799,0,"7507,902",0,0,"583567,471",FACTURACION DE SERVICIOS AL 23/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"viernes, 23 de febrero de 2024",FA,A,49,800,0,"8238,34",0,0,"178815,145",FACTURACION DE SERVICIOS AL 18/02/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 23 de febrero de 2024",FA,A,49,801,0,"3661,484",0,0,"182476,629",FACTURACION DE SERVICIOS AL 19/02/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 23 de febrero de 2024",FA,A,49,802,0,"38314,849",0,0,"220791,478",FACTURACION DE SERVICIOS AL 21/02/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 23 de febrero de 2024",FA,A,49,803,0,"7715,273",0,0,"228506,751",FACTURACION DE SERVICIOS AL 22/02/2024,,514 BAHIA SALUD S.R.L.,
"viernes, 23 de febrero de 2024",FA,A,49,804,0,"3138,412",0,0,"231645,163",FACTURACION DE SERVICIOS AL 23/02/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 26 de febrero de 2024",FA,A,49,805,0,"1812,245",0,0,"453111,137",FACTURACION DE SERVICIOS AL 25/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"lunes, 26 de febrero de 2024",FA,A,49,806,0,"3792,25",0,0,"419405,154",FACTURACION DE SERVICIOS AL 24/02/2024,,514 BAHIA SALUD S.R.L.,
"martes, 27 de febrero de 2024",FA,A,49,807,0,8860,0,0,"645435,169",FACTURACION DE SERVICIOS AL 19/02/2024,,651 FERTIMED S.A,
"martes, 27 de febrero de 2024",FA,A,49,808,0,"3883,397",0,0,"413830,142",FACTURACION DE SERVICIOS AL 26/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"miércoles, 28 de febrero de 2024",FA,A,49,809,0,"12030,598",0,0,"-167280,843",FACTURACION DE SERVICIOS AL 27/02/2024,,514 BAHIA SALUD S.R.L.,
"jueves, 29 de febrero de 2024",FA,A,49,810,0,"20530,22",0,0,"766542,465",FACTURACION DE SERVICIOS AL 28/02/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"jueves, 29 de febrero de 2024",FA,A,49,811,0,"14640,399",0,0,"781182,864",FACTURACION DE SERVICIOS AL 27/02/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"lunes, 4 de marzo de 2024",FA,A,49,812,0,"9654,15",0,0,"685565,321",FACTURACION DE SERVICIOS AL 20/02/2024,,57 SWISS MEDICAL S.A.,"martes, 12 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,813,0,4294,0,0,"226596,788",FACTURACION DE SERVICIOS AL 25/02/2024,,51 HELIOS SALUD S.A.,"jueves, 14 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,814,0,"18795,48",0,0,"249264,287",FACTURACION DE SERVICIOS AL 20/02/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"miércoles, 13 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,815,0,"17811,289",0,0,"267075,576",FACTURACION DE SERVICIOS AL 20/02/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"miércoles, 13 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,816,0,"11338,067",0,0,"278413,643",FACTURACION DE SERVICIOS AL 20/02/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"miércoles, 13 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,817,0,"2462,209",0,0,"280875,852",FACTURACION DE SERVICIOS AL 20/02/2024,,103 CLINICA DEL VALLE SALUD S.R.L.,"miércoles, 13 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,818,0,"72727,93",0,0,"533322,179",FACTURACION DE SERVICIOS AL 20/02/2024,,13 O.S. M.A.T.A.,"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,819,0,"15066,325",0,0,"555314,898",FACTURACION DE SERVICIOS AL 20/02/2024,,39 O.S. S.E.G - OBRA SOCIAL DE SEGUROS,"miércoles, 13 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,820,0,"21856,39",0,0,"577171,288",FACTURACION DE SERVICIOS AL 20/02/2024,,48 HOSPITAL ALEMAN,"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,821,0,"684,5",0,0,"607608,668",FACTURACION DE SERVICIOS AL 20/02/2024,,31 O.S. F.A.T.L.Y.F. (Luz  y Fuerza),"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,822,0,"28859,496",0,0,"636468,164",FACTURACION DE SERVICIOS AL 20/02/2024,,8 O.S. PE. CON.  (CONSTRUCCION),"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,823,0,"5324,41",0,0,"650305,779",FACTURACION DE SERVICIOS AL 20/02/2024,,62 RED ARGENTINA DE SALUD CONSORCIO DE COOP,"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,824,0,"39143,19",0,0,"713467,324",FACTURACION DE SERVICIOS AL 20/02/2024,,52 GALENO ARG. S.A.,"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,825,0,"22329,678",0,0,"655049,266",FACTURACION DE SERVICIOS AL 20/02/2024,,47 MEDICUS S.A.,"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,826,0,"12030,678",0,0,"667079,944",FACTURACION DE SERVICIOS AL 25/02/2024,,47 MEDICUS S.A.,"lunes, 11 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,827,0,"8582,306",0,0,"37131,251",FACTURACION DE SERVICIOS AL  3/03/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,828,0,"16491,484",0,0,"53622,735",FACTURACION DE SERVICIOS AL  2/03/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,49,829,0,"8245,745",0,0,"61868,48",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"miércoles, 6 de marzo de 2024",FA,A,49,830,0,"15028,357",0,0,"492064,632",FACTURACION DE SERVICIOS AL 21/02/2024,,160 01781-FUNDACION SANIDAD NAVAL ARGENTINA,"viernes, 8 de marzo de 2024"
"miércoles, 6 de marzo de 2024",FA,A,49,831,0,"44238,48",0,0,"582651,138",FACTURACION DE SERVICIOS AL 20/02/2024,,15 MEDLINK SA,"viernes, 8 de marzo de 2024"
"miércoles, 6 de marzo de 2024",FA,A,49,832,0,"162728,28",0,0,"745379,418",FACTURACION DE SERVICIOS AL 20/02/2024,,15 MEDLINK SA,"viernes, 8 de marzo de 2024"
"miércoles, 6 de marzo de 2024",FA,A,49,833,0,"98850,4",0,0,"844229,818",FACTURACION DE SERVICIOS AL 20/02/2024,,15 MEDLINK SA,"viernes, 8 de marzo de 2024"
"miércoles, 6 de marzo de 2024",FA,A,49,834,0,"121681,56",0,0,"965911,378",FACTURACION DE SERVICIOS AL 20/02/2024,,15 MEDLINK SA,"viernes, 8 de marzo de 2024"
"miércoles, 6 de marzo de 2024",FA,A,49,835,0,"6829,68",0,0,"972741,058",FACTURACION DE SERVICIOS AL 25/02/2024,,15 MEDLINK SA,"viernes, 8 de marzo de 2024"
"jueves, 7 de marzo de 2024",FA,A,49,836,0,"10265,113",0,0,"242384,008",FACTURACION DE SERVICIOS AL  6/03/2024,,199 PAX & CREW S.R.L.,"viernes, 8 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,49,837,0,"1009,68",0,0,"572343,374",FACTURACION DE SERVICIOS AL  3/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,49,838,0,"6899,501",0,0,"308846,016",FACTURACION DE SERVICIOS AL 10/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,49,839,0,"5099,931",0,0,"313945,947",FACTURACION DE SERVICIOS AL 10/03/2024,,514 BAHIA SALUD S.R.L.,
"lunes, 11 de marzo de 2024",FA,A,49,840,0,"5439,92",0,0,"319385,867",FACTURACION DE SERVICIOS AL  9/03/2024,,514 BAHIA SALUD S.R.L.,
"miércoles, 13 de marzo de 2024",FA,A,49,841,0,"9423,712",0,0,"117930,938",FACTURACION DE SERVICIOS AL 11/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"jueves, 14 de marzo de 2024",FA,A,49,842,0,6280,0,0,"53998,869",FACTURACION DE SERVICIOS AL 20/02/2024,,173 SLABS LABORATORIO BIOQUIMICO,
"jueves, 14 de marzo de 2024",FA,A,49,843,0,"20811,086",0,0,"75276,758",FACTURACION DE SERVICIOS AL 20/02/2024,,439 HEREDIA EDMUNDO RAMON,
"jueves, 14 de marzo de 2024",FA,A,49,844,0,"54706,85",0,0,"129983,608",FACTURACION DE SERVICIOS AL 20/02/2024,,489 CUIDADOS INTEGRALES SANITARIOS S.R.L,"viernes, 15 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,A,49,845,0,"7758,11",0,0,"68267,252",FACTURACION DE SERVICIOS AL 20/02/2024,,171 LAB. G.P. S.R.L.,
"viernes, 15 de marzo de 2024",FA,A,49,846,0,"9760,265",0,0,"119172,517",FACTURACION DE SERVICIOS AL  3/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,A,49,847,0,"15986,647",0,0,"135159,164",FACTURACION DE SERVICIOS AL 12/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,A,49,848,0,"7740,904",0,0,"142900,068",FACTURACION DE SERVICIOS AL 13/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,A,49,849,0,"14640,401",0,0,"157540,469",FACTURACION DE SERVICIOS AL 14/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,A,49,850,0,"15129,785",0,0,"427702,797",FACTURACION DE SERVICIOS AL 19/03/2024,,514 BAHIA SALUD S.R.L.,
"miércoles, 3 de enero de 2024",FA,A,130,18,0,"3051,44",0,0,"-520877,539",FACTURACION DE SERVICIOS AL 15/12/2023,,57 SWISS MEDICAL S.A.,"lunes, 8 de enero de 2024"
"miércoles, 3 de enero de 2024",FA,A,128,11,0,"363213,384",0,0,"115909,077",FACTURACION DE SERVICIOS AL 20/12/2023,,57 SWISS MEDICAL S.A.,"lunes, 8 de enero de 2024"
"jueves, 4 de enero de 2024",FA,A,128,12,0,"76371,093",0,0,"955517,196",FACTURACION DE SERVICIOS AL 20/12/2023,,52 GALENO ARG. S.A.,"lunes, 8 de enero de 2024"
"jueves, 4 de enero de 2024",FA,A,128,13,0,"64151,25",0,0,"19668,446",FACTURACION DE SERVICIOS AL 20/12/2023,,43 MEDIFE ASOCIACION CIVIL,"martes, 9 de enero de 2024"
"jueves, 4 de enero de 2024",FA,A,128,14,0,"88730,415",0,0,"186697,346",FACTURACION DE SERVICIOS AL 20/12/2023,,172 PREVENCIÓN SALUD S.A.,"miércoles, 10 de enero de 2024"
"jueves, 4 de enero de 2024",FA,A,130,19,0,"14702,688",0,0,"504026,993",FACTURACION DE SERVICIOS AL 15/12/2023,,15 MEDLINK SA,"jueves, 4 de enero de 2024"
"jueves, 4 de enero de 2024",FA,A,130,20,0,"15878,544",0,0,"519905,537",FACTURACION DE SERVICIOS AL 15/12/2023,,15 MEDLINK SA,"jueves, 4 de enero de 2024"
"lunes, 8 de enero de 2024",FA,A,97,1172,0,"245254,274",0,0,"-116101,194",FACTURACION DE SERVICIOS AL  8/01/2024,,164 FEDERACIÓN PATRONAL SEGUROS S.A. ART,
"lunes, 8 de enero de 2024",FA,A,97,1173,0,"5593565,325",0,0,"447905,262",FACTURACION DE SERVICIOS AL 28/01/2024,,22 O.S. D.E.,
"martes, 9 de enero de 2024",FA,A,97,1174,0,"405138,113",0,0,"661025,088",FACTURACION DE SERVICIOS AL 27/12/2023,,22 O.S. D.E.,"jueves, 11 de enero de 2024"
"martes, 9 de enero de 2024",FA,A,127,77,0,"2871,721",0,0,"663896,809",FACTURACION DE SERVICIOS AL 27/12/2023,,22 O.S. D.E.,"jueves, 11 de enero de 2024"
"martes, 9 de enero de 2024",FA,A,97,1175,0,"155566,1",0,0,"819462,909",FACTURACION DE SERVICIOS AL 28/12/2023,,22 O.S. D.E.,"jueves, 11 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,127,78,0,"20801,403",0,0,"920486,616",FACTURACION DE SERVICIOS AL 28/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,127,79,0,"21821,505",0,0,"942308,121",FACTURACION DE SERVICIOS AL 28/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",FA,A,127,80,0,3432,0,0,"945740,121",FACTURACION DE SERVICIOS AL 28/12/2023,,15 MEDLINK SA,"viernes, 12 de enero de 2024"
"lunes, 15 de enero de 2024",FA,A,97,1176,0,"316636,46",0,0,"152703,627",FACTURACION DE SERVICIOS AL  1/01/2024,,89 PROVINCIA ART,"jueves, 25 de enero de 2024"
"lunes, 15 de enero de 2024",FA,A,97,1177,0,"68912,357",0,0,"221615,984",FACTURACION DE SERVICIOS AL  1/01/2024,,89 PROVINCIA ART,"jueves, 25 de enero de 2024"
"lunes, 15 de enero de 2024",FA,A,97,1178,0,"2072545,389",0,0,"973699,425",FACTURACION DE SERVICIOS AL 28/12/2023,,22 O.S. D.E.,"viernes, 19 de enero de 2024"
"lunes, 15 de enero de 2024",FA,A,97,1179,0,"262873,639",0,0,"236573,064",FACTURACION DE SERVICIOS AL 28/12/2023,,22 O.S. D.E.,"viernes, 19 de enero de 2024"
"lunes, 15 de enero de 2024",FA,A,97,1180,0,"482629,423",0,0,"719202,487",FACTURACION DE SERVICIOS AL 28/12/2023,,22 O.S. D.E.,"viernes, 19 de enero de 2024"
