FECHA;REF.;LET.;SUC.;NUM.;DEBE;HABER;SALDO;CONCEPTO.;FECHA DE PRESTACIÓN;ID EMPRESA;EMPRESA;FECHA ENTREGA;ClaveCtaCtte;;;FECHA;REF.;LET.;SUC.;NUM.;IMPORTE;ID EMPRESA;EMPRESA;CONVENIO;TEXTO:FACTURA:1;TEXTO:FACTURA:2;TEXTO:NOTA:1;TEXTO:NOTA:2;ClaveFactura;Adm- Rep Cta Ctte empresas
23/1/2024;FA;B;20;23479;10010;0;129721,389;FACTURACION DE SERVICIOS AL;6/1/2024;95;PREVENCION ART (35450);1/2/2024;20240123-10010;;;23/1/2024;FA;B;20;23479;10010;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_SAVAN PABLO EDGAR - SINIESTRO N° 2592041;20240123-10010;[Tabla]
23/1/2024;FA;B;20;23480;3770;0;133491,389;FACTURACION DE SERVICIOS AL;7/1/2024;95;PREVENCION ART (35450);1/2/2024;20240123-3770;;;23/1/2024;FA;B;20;23480;3770;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_VARGAS FEDERICO EZEQUIEL - SINIESTRO N° 2669676;20240123-3770;[Tabla]
23/1/2024;FA;B;20;23481;1235;0;134726,389;FACTURACION DE SERVICIOS AL;8/1/2024;95;PREVENCION ART (35450);1/2/2024;20240123-1235;;;23/1/2024;FA;B;20;23481;1235;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .;PTE_VELAZQUEZ JORGE DANIEL - SINIESTRO N° 2617485;20240123-1235;[Tabla]
23/1/2024;FA;B;20;23482;8320;0;143046,389;FACTURACION DE SERVICIOS AL;9/1/2024;95;PREVENCION ART (35450);1/2/2024;20240123-8320;;;23/1/2024;FA;B;20;23482;8320;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_VELAZQUEZ JUAN MANUEL - SINIESTRO N° 2542637;20240123-8320;[Tabla]
23/1/2024;FA;B;20;23483;5533;0;148579,389;FACTURACION DE SERVICIOS AL;10/1/2024;95;PREVENCION ART (35450);1/2/2024;20240123-5533;;;23/1/2024;FA;B;20;23483;5533;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_VILLARREAL CARLOS ALBERTO - SINIESTRO N° 2664103;20240123-5533;[Tabla]
23/1/2024;FA;B;20;23484;20085;0;168664,389;FACTURACION DE SERVICIOS AL;11/1/2024;95;PREVENCION ART (35450);1/2/2024;20240123-20085;;;23/1/2024;FA;B;20;23484;20085;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_VILLEGAS GALLARDO FERNANDO DAMIAN - SINIESTRO N° 2668800;20240123-20085;[Tabla]
23/1/2024;FA;B;20;23485;3966;0;172630,389;FACTURACION DE SERVICIOS AL;27/12/2023;95;PREVENCION ART (35450);1/2/2024;20240123-3966;;;23/1/2024;FA;B;20;23485;3966;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_PECORELLI VALENTINA - SINIESTRO N° 2664190;20240123-3966;[Tabla]
23/1/2024;FA;B;20;23486;3387,28;0;176017,669;FACTURACION DE SERVICIOS AL;25/12/2023;95;PREVENCION ART (35450);1/2/2024;20240123-3387,28;;;23/1/2024;FA;B;20;23486;3387,28;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .;PTE_ORTIZ JORGE ARIEL - SINIESTRO N° 2666771;20240123-3387,28;[Tabla]
23/1/2024;FA;B;20;23487;6435;0;182452,669;FACTURACION DE SERVICIOS AL;22/12/2023;95;PREVENCION ART (35450);1/2/2024;20240123-6435;;;23/1/2024;FA;B;20;23487;6435;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_MORALES MARIA BELEN - SINIESTRO N° 2668531;20240123-6435;[Tabla]
23/1/2024;FA;B;20;23488;6045;0;188497,669;FACTURACION DE SERVICIOS AL;21/12/2023;95;PREVENCION ART (35450);1/2/2024;20240123-6045;;;23/1/2024;FA;B;20;23488;6045;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_MERINO URRUTIA HILDA - SINIESTRO N° 2614083;20240123-6045;[Tabla]
23/1/2024;FA;B;20;23489;18720;0;207217,669;FACTURACION DE SERVICIOS AL;18/12/2023;95;PREVENCION ART (35450);1/2/2024;20240123-18720;;;23/1/2024;FA;B;20;23489;18720;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_LEDESMA VICTOR HUGO - SINIESTRO N° 2674077;20240123-18720;[Tabla]
23/1/2024;FA;B;20;23490;146394,562;0;353612,231;FACTURACION DE SERVICIOS AL;28/12/2023;95;PREVENCION ART (35450);1/2/2024;20240123-146394,56;;;23/1/2024;FA;B;20;23490;146394,562;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_GUENTELICAN JUAN ANDRES - SINIESTRO N° 2650029;20240123-146394,56;[Tabla]
23/1/2024;FA;B;20;23491;74220,885;0;427833,116;FACTURACION DE SERVICIOS AL;28/12/2023;95;PREVENCION ART (35450);1/2/2024;20240123-74220,88;;;23/1/2024;FA;B;20;23491;74220,885;95;- PREVENCION ART (35450);95 - PREVENCION ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_SAVAN PABLO EDGAR - SINIESTRO N° 2592041;20240123-74220,88;[Tabla]
23/1/2024;NC;B;49;117;0;3570,55;424262,566;DEBITO PARCIAL S/FB;49-366;73;O.S. D.O.P. (MAESTROS PRIVADOS);23/1/2024;20240123-0;;;23/1/2024;NC;B;49;117;3570,55;73;- O.S. D.O.P. (MAESTROS PRIVADOS);73;CPTO:DEBITO PARCIAL S/FB 49-366;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240123-3570,55;[Tabla]
23/1/2024;NC;A;20;3073;0;8948,321;415314,245;DEBITO PARCIAL S/FA;20-13182;103;CLINICA DEL VALLE SALUD S.R.L.;23/1/2024;20240123-0;;;23/1/2024;NC;A;20;3073;8948,321;103;- CLINICA DEL VALLE SALUD S.R.L.;3103 - OMINT S.A.;CPTO:DEBITO PARCIAL S/FA 20-13182;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240123-8948,32;[Tabla]
23/1/2024;FA;B;130;14;53374,301;0;468688,546;REF. PARCIAL SERVICIO DE LAB. TOLHUIN- SOBRE FC;B-130-5;144;ASOCIACION MUTUAL SANCOR116190;23/1/2024;20240123-53374,3;;;23/1/2024;FA;B;130;14;53374,301;144;- ASOCIACION MUTUAL SANCOR116190;9144 - TOLHUIN - SANCOR;CPTO:REF. PARCIAL SERVICIO DE LAB. TOLHUIN- SOBRE FC B-130-5;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240123-53374,3;[Tabla]
23/1/2024;FA;B;127;43;47905,344;0;516593,89;REF. TOTAL - AMBULATORIO TOLHUIN- SOBRE FC;B-127-29;144;ASOCIACION MUTUAL SANCOR116190;23/1/2024;20240123-47905,34;;;23/1/2024;FA;B;127;43;47905,344;144;- ASOCIACION MUTUAL SANCOR116190;9144 - TOLHUIN - SANCOR;CPTO:REF. TOTAL - AMBULATORIO TOLHUIN- SOBRE FC B-127-29;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240123-47905,34;[Tabla]
23/1/2024;FA;A;49;731;7896,237;0;524490,127;FACTURACION DE SERVICIOS AL;21/1/2024;199;PAX & CREW S.R.L.;26/1/2024;20240123-7896,24;;;23/1/2024;FA;A;49;731;7896,237;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO LABORATORIO - PTE_BLACK WYNONA;20240123-7896,24;[Tabla]
23/1/2024;FA;A;49;732;7896,237;0;532386,364;FACTURACION DE SERVICIOS AL;20/1/2024;199;PAX & CREW S.R.L.;26/1/2024;20240123-7896,24;;;23/1/2024;FA;A;49;732;7896,237;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO LABORATORIO - PTE_CHIVERS ERIC JOHN;20240123-7896,24;[Tabla]
23/1/2024;FA;A;49;733;10330,619;0;542716,983;FACTURACION DE SERVICIOS AL;22/1/2024;514;BAHIA SALUD S.R.L.;null;20240123-10330,62;;;23/1/2024;FA;A;49;733;10330,619;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO LABORATORIO - PTE_RUSANA MARIE ALEJO RUZANE;20240123-10330,62;[Tabla]
23/1/2024;FA;A;20;13373;93837,744;0;636554,727;FACTURACION DE SERVICIOS AL;1/1/2024;514;BAHIA SALUD S.R.L.;null;20240123-93837,74;;;23/1/2024;FA;A;20;13373;93837,744;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MAZURKIEWICZ KAROLINA;20240123-93837,74;[Tabla]
23/1/2024;FA;A;20;13374;58927,482;0;695482,209;FACTURACION DE SERVICIOS AL;2/1/2024;514;BAHIA SALUD S.R.L.;null;20240123-58927,48;;;23/1/2024;FA;A;20;13374;58927,482;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_RUSANA MARIE ALEJO RUZANE;20240123-58927,48;[Tabla]
24/1/2024;FA;B;20;23492;159900;0;855382,209;FACTURACION DE SERVICIOS AL;24/1/2024;3;I.O.S.F.A.;24/1/2024;20240124-159900;;;24/1/2024;FA;B;20;23492;159900;3;- I.O.S.F.A.;7003 - RIO GRANDE - IOSFA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - HEMODIALISIS - PTE_PELOSO WILDA;20240124-159900;[Tabla]
24/1/2024;FA;B;20;23493;159900;0;15282,209;FACTURACION DE SERVICIOS AL;23/1/2024;3;I.O.S.F.A.;24/1/2024;20240124-159900;;;24/1/2024;FA;B;20;23493;159900;3;- I.O.S.F.A.;7003 - RIO GRANDE - IOSFA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - HEMODIALISIS - PTE_PEÑA JORGE DANIEL;20240124-159900;[Tabla]
24/1/2024;NC;B;48;318;0;1852,5;13429,709;REINTEGRO AL;PACIENTE;200;PARTICULARES;24/1/2024;20240124-0;;;24/1/2024;NC;B;48;318;1852,5;200;- PARTICULARES;200 - PARTICULARES;CPTO:REINTEGRO AL PACIENTE;CMTR:REINTEGRO AL PACIENTE;GENERADO MANUALMENTE SIN DETALLE;null;20240124-1852,5;[Tabla]
24/1/2024;FA;A;20;13375;26100;0;39529,709;FACTURACION DE SERVICIOS AL;28/11/2023;157;COBERTURA MÉDICO DEPORTIV A S.R.L.;null;20240124-26100;;;24/1/2024;FA;A;20;13375;26100;157;- COBERTURA MÉDICO DEPORTIV A S.R.L.;157 - MOTOCICLISTAS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOVIEMBRE - AMBULATORIOS;20240124-26100;[Tabla]
24/1/2024;NC;B;20;3708;0;26100;13429,709;null;null;157;COBERTURA MÉDICO DEPORTIV A S.R.L.;24/1/2024;20240124-0;;;24/1/2024;NC;B;20;3708;26100;157;- COBERTURA MÉDICO DEPORTIV A S.R.L.;157 - MOTOCICLISTAS;CPTO:;CMTR:ANULA FACTURA B 20-23347;GENERADO MANUALMENTE SIN DETALLE;null;20240124-26100;[Tabla]
24/1/2024;FA;A;20;13376;87128,196;0;100557,905;FACTURACION DE SERVICIOS AL;24/1/2024;199;PAX & CREW S.R.L.;1/2/2024;20240124-87128,2;;;24/1/2024;FA;A;20;13376;87128,196;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_FAUSTINO RICARDO;20240124-87128,2;[Tabla]
24/1/2024;FA;A;20;13377;335690,161;0;436248,066;FACTURACION DE SERVICIOS AL;24/1/2024;199;PAX & CREW S.R.L.;1/2/2024;20240124-335690,16;;;24/1/2024;FA;A;20;13377;335690,161;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_BLACK WYNONA;20240124-335690,16;[Tabla]
24/1/2024;FA;A;20;13378;1028125,49;0;464373,556;FACTURACION DE SERVICIOS AL;28/1/2024;199;PAX & CREW S.R.L.;1/2/2024;20240124-1028125,49;;;24/1/2024;FA;A;20;13378;1028125,49;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_BYWATERS GEOFFREY JOHN;20240124-1028125,49;[Tabla]
24/1/2024;FA;B;20;23494;202905;0;667278,556;FACTURACION DE SERVICIOS AL;24/1/2024;200;PARTICULARES;null;20240124-202905;;;24/1/2024;FA;B;20;23494;202905;200;- PARTICULARES;200 - PARTICULARES;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_OYARZO BRAIAN ALEXIS - INT N°155469;20240124-202905;[Tabla]
24/1/2024;FA;A;20;13379;11588,806;0;678867,362;REFA. SERVICIO DE NTERNACION SOBRE FC;A-20-13046;13;O.S. M.A.T.A.;24/1/2024;20240124-11588,81;;;24/1/2024;FA;A;20;13379;11588,806;13;- O.S. M.A.T.A.;13 - PLAN PMI;CPTO:REFA. SERVICIO DE NTERNACION SOBRE FC A-20-13046;CMTR:REFACTURACION SERVICIO DE NTERNACION SOBRE FC A-20-13046;GENERADO MANUALMENTE SIN DETALLE;null;20240124-11588,81;[Tabla]
24/1/2024;FA;B;20;23495;1705,992;0;680573,354;REFACTURACION PARCIAL SOBRE FC;B-20-22821;61;EXPERTA A.R.T. S.A.;24/1/2024;20240124-1705,99;;;24/1/2024;FA;B;20;23495;1705,992;61;- EXPERTA A.R.T. S.A.;61 - EXPERTA ART SA;CPTO:REFACTURACION PARCIAL SOBRE FC B-20-22821;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240124-1705,99;[Tabla]
24/1/2024;FA;B;20;23496;7108,693;0;687682,047;REFACTURACION PARCIAL SOBRE FC;B-20-22850;61;EXPERTA A.R.T. S.A.;24/1/2024;20240124-7108,69;;;24/1/2024;FA;B;20;23496;7108,693;61;- EXPERTA A.R.T. S.A.;61 - EXPERTA ART SA;CPTO:REFACTURACION PARCIAL SOBRE FC B-20-22850;CMTR:REFACTURACION PARCIAL SOBRE FC B-20-22850;GENERADO MANUALMENTE SIN DETALLE;null;20240124-7108,69;[Tabla]
24/1/2024;NC;A;20;3074;0;49170,285;638511,762;ANULA FACTURA A;20-13347;489;CUIDADOS INTEGRALES SANITARIOS S.R.L;24/1/2024;20240124-0;;;24/1/2024;NC;A;20;3074;49170,285;489;- CUIDADOS INTEGRALES SANITARIOS S.R.L;489 - CUIDADOS INTEGRALES;CPTO:ANULA FACTURA A 20-13347;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240124-49170,29;[Tabla]
24/1/2024;FA;B;20;23497;49170,285;0;687682,047;FACTURACION DE SERVICIOS AL;24/1/2024;6;H.R.U - HOSPITAL REGIONAL USHUAIA;25/1/2024;20240124-49170,29;;;24/1/2024;FA;B;20;23497;49170,285;6;- H.R.U - HOSPITAL REGIONAL USHUAIA;6 - HRU;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_REINOZO NELIDA ADELINA;20240124-49170,29;[Tabla]
25/1/2024;FA;B;20;23498;152900,235;0;840582,282;FACTURACION DE SERVICIOS AL;28/12/2023;61;EXPERTA A.R.T. S.A.;31/1/2024;20240125-152900,24;;;25/1/2024;FA;B;20;23498;152900,235;61;- EXPERTA A.R.T. S.A.;61 - EXPERTA ART SA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_AWSTIN ANABEL - SINIESTRO N° 2146055;20240125-152900,24;[Tabla]
25/1/2024;FA;Z;1;20;110944,634;0;951526,916;ANULACION - FACTURACION DE SERVICIOS AL;28/12/2023;113;SWISS MEDICAL ART S.A.;null;20240125-110944,63;;;;;;;;;;;;;;;;;
25/1/2024;FA;Z;1;20;0;110944,634;840582,282;ANULACION - FACTURACION DE SERVICIOS AL;28/12/2023;113;SWISS MEDICAL ART S.A.;null;20240125-0;;;;;;;;;;;;;;;;;
25/1/2024;FA;A;97;1188;309961,784;0;150544,066;FACTURACION DE SERVICIOS AL;28/12/2023;89;PROVINCIA ART;31/1/2024;20240125-309961,78;;;25/1/2024;FA;A;97;1188;309961,784;89;- PROVINCIA ART;89 - PROVINCIA ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE DICIEMBRE - SERVICIO DE INTERNACION;20240125-309961,78;[Tabla]
25/1/2024;NC;A;20;3075;0;14512,02;136032,046;DEBITO PARCIAL S/FA 20-13319 -;AMBULATORIO;139;O.S. D.E.P.Y M.;25/1/2024;20240125-0;;;25/1/2024;NC;A;20;3075;14512,02;139;- O.S. D.E.P.Y M.;139 - PYME4000-PERSONAL;CPTO:DEBITO PARCIAL S/FA 20-13319 - AMBULATORIO;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-14512,02;[Tabla]
25/1/2024;NC;A;97;956;0;25666,775;110365,271;DEBITO PARCIAL S/FA;97-1140;57;SWISS MEDICAL S.A.;25/1/2024;20240125-0;;;25/1/2024;NC;A;97;956;25666,775;57;- SWISS MEDICAL S.A.;57 - SWISS MEDICAL;CPTO:DEBITO PARCIAL S/FA 97-1140;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-25666,78;[Tabla]
25/1/2024;NC;A;97;957;0;344657,245;-234291,974;DEBITO PARCIAL S/FA;97-1141;57;SWISS MEDICAL S.A.;25/1/2024;20240125-0;;;25/1/2024;NC;A;97;957;344657,245;57;- SWISS MEDICAL S.A.;57 - SWISS MEDICAL;CPTO:DEBITO PARCIAL S/FA 97-1141;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-344657,25;[Tabla]
25/1/2024;NC;A;97;958;0;33085,755;-267377,729;DEBITO PARCIAL S/FA;97-1152;57;SWISS MEDICAL S.A.;25/1/2024;20240125-0;;;25/1/2024;NC;A;97;958;33085,755;57;- SWISS MEDICAL S.A.;57 - SWISS MEDICAL;CPTO:DEBITO PARCIAL S/FA 97-1152;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-33085,75;[Tabla]
25/1/2024;NC;A;127;38;0;725,295;-268103,024;DEBITO PARCIAL S/FA;127-56;57;SWISS MEDICAL S.A.;25/1/2024;20240125-0;;;25/1/2024;NC;A;127;38;725,295;57;- SWISS MEDICAL S.A.;9057 - TOLHUIN - SWISS;CPTO:DEBITO PARCIAL S/FA 127-56;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-725,3;[Tabla]
25/1/2024;NC;A;130;11;0;3062,262;-271165,286;DEBITO PARCIAL S/FA;130-12;57;SWISS MEDICAL S.A.;25/1/2024;20240125-0;;;25/1/2024;NC;A;130;11;3062,262;57;- SWISS MEDICAL S.A.;9057 - TOLHUIN - SWISS;CPTO:DEBITO PARCIAL S/FA 130-12;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-3062,26;[Tabla]
25/1/2024;FA;A;20;13380;96955,068;0;-174210,218;FACTURACION DE SERVICIOS AL;1/1/2024;199;PAX & CREW S.R.L.;26/1/2024;20240125-96955,07;;;25/1/2024;FA;A;20;13380;96955,068;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BLACK WYNONA;20240125-96955,07;[Tabla]
25/1/2024;FA;A;20;13381;11985,792;0;-162224,426;FACTURACION DE SERVICIOS AL;2/1/2024;199;PAX & CREW S.R.L.;26/1/2024;20240125-11985,79;;;25/1/2024;FA;A;20;13381;11985,792;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BOSSHART MABEL;20240125-11985,79;[Tabla]
25/1/2024;NC;B;20;3709;0;31230,764;-193455,19;DEBITO PARCIAL S/FB;20-23263;73;O.S. D.O.P. (MAESTROS PRIVADOS);25/1/2024;20240125-0;;;25/1/2024;NC;B;20;3709;31230,764;73;- O.S. D.O.P. (MAESTROS PRIVADOS);73;CPTO:DEBITO PARCIAL S/FB 20-23263;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-31230,76;[Tabla]
25/1/2024;FA;B;20;23500;110944,634;0;-82510,556;FACTURACION DE SERVICIOS AL;25/1/2024;113;SWISS MEDICAL ART S.A.;2/2/2024;20240125-110944,63;;;25/1/2024;FA;B;20;23500;110944,634;113;- SWISS MEDICAL ART S.A.;113 - SMG ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PTE_SOSA TEODOMIRA;20240125-110944,63;[Tabla]
25/1/2024;FA;B;20;23499;110944,634;0;28434,078;FACTURACION DE SERVICIOS AL;28/1/2024;61;EXPERTA A.R.T. S.A.;null;20240125-110944,63;;;25/1/2024;FA;B;20;23499;110944,634;61;- EXPERTA A.R.T. S.A.;61 - EXPERTA ART SA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;FACTURA MAL GENERADA EN AFIP SE ANULA CON N/C 20-3710;20240125-110944,63;[Tabla]
25/1/2024;NC;B;20;3710;0;110944,634;-82510,556;null;null;61;EXPERTA A.R.T. S.A.;25/1/2024;20240125-0;;;25/1/2024;NC;B;20;3710;110944,634;61;- EXPERTA A.R.T. S.A.;61 - EXPERTA ART SA;CPTO:;CMTR:ANULA FACTURA 20-23499;GENERADO MANUALMENTE SIN DETALLE;null;20240125-110944,63;[Tabla]
25/1/2024;NC;B;49;118;0;1875,95;-84386,506;DEBITO PARCIAL S/FB 49-287 -;LABORATORIO;122;JERARQUICOS SALUD (3265);25/1/2024;20240125-0;;;25/1/2024;NC;B;49;118;1875,95;122;- JERARQUICOS SALUD (3265);122 - JERARQUICOS;CPTO:DEBITO PARCIAL S/FB 49-287 - LABORATORIO;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240125-1875,95;[Tabla]
25/1/2024;FA;A;20;13382;56903,096;0;-27483,41;FACTURACION DE SERVICIOS AL;1/1/2024;514;BAHIA SALUD S.R.L.;null;20240125-56903,1;;;25/1/2024;FA;A;20;13382;56903,096;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_CARRERA FURTADO CAROLINA;20240125-56903,1;[Tabla]
25/1/2024;FA;A;20;13383;59062,283;0;31578,873;FACTURACION DE SERVICIOS AL;2/1/2024;514;BAHIA SALUD S.R.L.;null;20240125-59062,28;;;25/1/2024;FA;A;20;13383;59062,283;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_FARRELL NANCY LYNN;20240125-59062,28;[Tabla]
25/1/2024;FA;A;20;13384;37818,427;0;69397,3;FACTURACION DE SERVICIOS AL;4/1/2024;514;BAHIA SALUD S.R.L.;null;20240125-37818,43;;;25/1/2024;FA;A;20;13384;37818,427;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_MBANDE LUTRICIA TULETU;20240125-37818,43;[Tabla]
